Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_16135	jgi.p|Botci1|16135	Supercontig_1.94	+	151803	153574	5.048884	4.208990	4.346180
gene_16136	jgi.p|Botci1|16136	Supercontig_1.94	+	155640	158021	377.933838	315.063629	325.332977
gene_16151	jgi.p|Botci1|16151	Supercontig_1.95	-	29216	29900	0.993088	0.827885	0.854870
gene_16152	jgi.p|Botci1|16152	Supercontig_1.95	-	30131	31031	0.968000	0.806971	0.833274
gene_16149	jgi.p|Botci1|16149	Supercontig_1.95	-	19458	26972	29.077543	24.240423	25.030531
gene_16150	jgi.p|Botci1|16150	Supercontig_1.95	+	27492	28730	68.545288	57.142612	59.005154
gene_16153	jgi.p|Botci1|16153	Supercontig_1.95	-	35071	35676	0.000000	0.000000	0.000000
gene_16154	jgi.p|Botci1|16154	Supercontig_1.95	-	36613	36841	58.149254	48.475983	50.056038
gene_16155	jgi.p|Botci1|16155	Supercontig_1.95	+	37414	41292	114.878059	95.767815	98.889320
gene_16156	jgi.p|Botci1|16156	Supercontig_1.95	+	41548	44200	184.961609	154.192795	159.218643
gene_16157	jgi.p|Botci1|16157	Supercontig_1.95	+	44900	48648	23.483713	19.577141	20.215250
gene_16159	jgi.p|Botci1|16159	Supercontig_1.95	-	52354	52602	3.783133	3.153800	3.256596
gene_16160	jgi.p|Botci1|16160	Supercontig_1.95	-	53525	54387	4.385353	3.655839	3.774999
gene_16158	jgi.p|Botci1|16158	Supercontig_1.95	+	50328	51359	534.463196	445.553925	460.076599
gene_16163	jgi.p|Botci1|16163	Supercontig_1.95	-	59930	60269	0.719298	0.599641	0.619186
gene_16164	jgi.p|Botci1|16164	Supercontig_1.95	+	61665	62885	0.147420	0.122896	0.126902
gene_16161	jgi.p|Botci1|16161	Supercontig_1.95	-	56091	57143	17.515053	14.601381	15.077307
gene_16162	jgi.p|Botci1|16162	Supercontig_1.95	+	57829	59004	5.079932	4.234873	4.372907
gene_16172	jgi.p|Botci1|16172	Supercontig_1.95	+	77749	78306	1.688083	1.407266	1.453135
gene_16170	jgi.p|Botci1|16170	Supercontig_1.95	-	71798	73675	1.021026	0.851176	0.878920
gene_16173	jgi.p|Botci1|16173	Supercontig_1.95	-	78618	78803	0.349462	0.291328	0.300824
gene_16174	jgi.p|Botci1|16174	Supercontig_1.95	+	78977	81207	0.459414	0.382989	0.395473
gene_16175	jgi.p|Botci1|16175	Supercontig_1.95	-	81569	82445	8.009562	6.677152	6.894790
gene_16165	jgi.p|Botci1|16165	Supercontig_1.95	-	64467	65388	11.361432	9.471430	9.780147
gene_16166	jgi.p|Botci1|16166	Supercontig_1.95	+	65887	66802	42.044773	35.050522	36.192978
gene_16167	jgi.p|Botci1|16167	Supercontig_1.95	+	68176	69060	673.744629	561.665588	579.972839
gene_16168	jgi.p|Botci1|16168	Supercontig_1.95	-	69613	70143	6.408805	5.342685	5.516827
gene_16179	jgi.p|Botci1|16179	Supercontig_1.95	+	87904	89294	0.000000	0.000000	0.000000
gene_16180	jgi.p|Botci1|16180	Supercontig_1.95	-	89755	92174	0.000000	0.000000	0.000000
gene_16177	jgi.p|Botci1|16177	Supercontig_1.95	+	84233	84444	37.628933	31.369268	32.391735
gene_16176	jgi.p|Botci1|16176	Supercontig_1.95	+	82844	83842	50.736069	42.296001	43.674622
gene_16178	jgi.p|Botci1|16178	Supercontig_1.95	-	85845	87083	0.240517	0.200506	0.207042
gene_16181	jgi.p|Botci1|16181	Supercontig_1.95	-	93184	93417	0.747863	0.623454	0.643775
gene_16182	jgi.p|Botci1|16182	Supercontig_1.95	-	94370	94639	48.488888	40.422642	41.740204
gene_16183	jgi.p|Botci1|16183	Supercontig_1.95	-	95680	96636	4.621735	3.852898	3.978482
gene_16184	jgi.p|Botci1|16184	Supercontig_1.95	-	98557	99253	10.509677	8.761366	9.046940
gene_16186	jgi.p|Botci1|16186	Supercontig_1.95	+	103321	104514	0.000000	0.000000	0.000000
gene_16185	jgi.p|Botci1|16185	Supercontig_1.95	+	101568	101795	12.293859	10.248745	10.582799
gene_16188	jgi.p|Botci1|16188	Supercontig_1.95	+	107116	109880	0.457058	0.381025	0.393445
gene_16190	jgi.p|Botci1|16190	Supercontig_1.95	-	111060	113013	2.998897	2.500023	2.581510
gene_16191	jgi.p|Botci1|16191	Supercontig_1.95	-	113722	114719	29.343590	24.462214	25.259548
gene_16192	jgi.p|Botci1|16192	Supercontig_1.95	+	116890	117945	8.125000	6.773386	6.994162
gene_16194	jgi.p|Botci1|16194	Supercontig_1.95	+	120321	122534	2.046647	1.706182	1.761795
gene_16195	jgi.p|Botci1|16195	Supercontig_1.95	-	123762	125040	4.454812	3.713743	3.834791
gene_16196	jgi.p|Botci1|16196	Supercontig_1.95	-	125787	127262	253.737183	211.527374	218.422012
gene_16198	jgi.p|Botci1|16198	Supercontig_1.95	+	131119	136451	1.735283	1.446615	1.493766
gene_16199	jgi.p|Botci1|16199	Supercontig_1.95	-	138676	140567	10.404189	8.673427	8.956134
gene_16197	jgi.p|Botci1|16197	Supercontig_1.95	+	128159	129885	381.470490	318.011932	328.377411
gene_16202	jgi.p|Botci1|16202	Supercontig_1.95	-	159585	160184	6.066250	5.057114	5.221949
gene_16208	jgi.p|Botci1|16208	Supercontig_1.96	+	7560	8247	0.521318	0.434595	0.448761
gene_16206	jgi.p|Botci1|16206	Supercontig_1.96	+	3700	5665	0.169557	0.141351	0.145958
gene_16203	jgi.p|Botci1|16203	Supercontig_1.95	-	165976	168664	87.300026	72.777451	75.149605
gene_16204	jgi.p|Botci1|16204	Supercontig_1.95	+	168951	169085	53.266666	44.405624	45.853012
gene_16209	jgi.p|Botci1|16209	Supercontig_1.96	-	9702	10781	46.781342	38.999153	40.270309
gene_16210	jgi.p|Botci1|16210	Supercontig_1.96	+	12299	13099	98.150635	81.823044	84.490021
gene_16211	jgi.p|Botci1|16211	Supercontig_1.96	-	13373	15006	59.576851	49.666100	51.284943
gene_16212	jgi.p|Botci1|16212	Supercontig_1.96	-	15424	16258	46.989632	39.172791	40.449612
gene_16213	jgi.p|Botci1|16213	Supercontig_1.96	-	17386	18904	20.905134	17.427515	17.995556
gene_16214	jgi.p|Botci1|16214	Supercontig_1.96	-	19725	21735	25.125832	20.946087	21.628819
gene_16216	jgi.p|Botci1|16216	Supercontig_1.96	-	24087	25013	0.801810	0.668427	0.690214
gene_16218	jgi.p|Botci1|16218	Supercontig_1.96	+	29738	30399	0.000000	0.000000	0.000000
gene_16219	jgi.p|Botci1|16219	Supercontig_1.96	-	30758	31246	0.000000	0.000000	0.000000
gene_16215	jgi.p|Botci1|16215	Supercontig_1.96	-	22223	23189	52.041824	43.384541	44.798637
gene_16217	jgi.p|Botci1|16217	Supercontig_1.96	+	26482	28289	1.452626	1.210978	1.250449
gene_16220	jgi.p|Botci1|16220	Supercontig_1.96	+	32385	36374	36.782204	30.663395	31.662855
gene_16221	jgi.p|Botci1|16221	Supercontig_1.96	+	37244	38409	18.686275	15.577768	16.085520
gene_16222	jgi.p|Botci1|16222	Supercontig_1.96	-	38828	40375	19.383759	16.159224	16.685926
gene_16223	jgi.p|Botci1|16223	Supercontig_1.96	-	41614	41933	0.000000	0.000000	0.000000
gene_16224	jgi.p|Botci1|16224	Supercontig_1.96	+	42192	45465	12.056513	10.050881	10.378486
gene_16225	jgi.p|Botci1|16225	Supercontig_1.96	+	47927	48187	58.057472	48.399471	49.977032
gene_16226	jgi.p|Botci1|16226	Supercontig_1.96	+	48567	49396	78.707237	65.614098	67.752762
gene_16227	jgi.p|Botci1|16227	Supercontig_1.96	-	51629	54982	2.584685	2.154716	2.224948
gene_16228	jgi.p|Botci1|16228	Supercontig_1.96	+	57160	58873	12.893802	10.748886	11.099242
gene_16229	jgi.p|Botci1|16229	Supercontig_1.96	-	61225	62615	29.706032	24.764359	25.571543
gene_16230	jgi.p|Botci1|16230	Supercontig_1.96	+	62889	63866	4.504090	3.754823	3.877211
gene_16233	jgi.p|Botci1|16233	Supercontig_1.96	-	69847	70215	1.951220	1.626630	1.679649
gene_16235	jgi.p|Botci1|16235	Supercontig_1.96	+	75692	75805	0.578947	0.482638	0.498369
gene_16234	jgi.p|Botci1|16234	Supercontig_1.96	-	74982	75404	0.276596	0.230584	0.238099
gene_16231	jgi.p|Botci1|16231	Supercontig_1.96	+	64714	67622	80.190483	66.850601	69.029564
gene_16237	jgi.p|Botci1|16237	Supercontig_1.96	+	79422	79759	2.201705	1.835446	1.895272
gene_16238	jgi.p|Botci1|16238	Supercontig_1.96	-	80067	80422	5.037037	4.199114	4.335982
gene_16236	jgi.p|Botci1|16236	Supercontig_1.96	+	76709	78040	1189.426270	991.562317	1023.881897
gene_16240	jgi.p|Botci1|16240	Supercontig_1.96	-	88458	88775	0.000000	0.000000	0.000000
gene_16241	jgi.p|Botci1|16241	Supercontig_1.96	-	96620	98451	5.754159	4.796941	4.953295
gene_16239	jgi.p|Botci1|16239	Supercontig_1.96	-	83167	87020	79.491470	66.267883	68.427849
gene_16242	jgi.p|Botci1|16242	Supercontig_1.96	-	99739	101359	20.316923	16.937155	17.489214
gene_16243	jgi.p|Botci1|16243	Supercontig_1.96	+	103508	104335	17.721014	14.773081	15.254602
gene_16246	jgi.p|Botci1|16246	Supercontig_1.96	+	116123	116714	0.000000	0.000000	0.000000
gene_16244	jgi.p|Botci1|16244	Supercontig_1.96	-	105256	108463	95.148483	79.320305	81.905708
gene_16245	jgi.p|Botci1|16245	Supercontig_1.96	+	110302	113421	41.081352	34.247368	35.363647
gene_16248	jgi.p|Botci1|16248	Supercontig_1.96	+	121830	122063	5.863248	4.887882	5.047201
gene_16247	jgi.p|Botci1|16247	Supercontig_1.96	-	117735	120701	107.127731	89.306778	92.217690
gene_16251	jgi.p|Botci1|16251	Supercontig_1.96	-	131712	132217	0.000000	0.000000	0.000000
gene_16252	jgi.p|Botci1|16252	Supercontig_1.96	+	132388	134203	0.000000	0.000000	0.000000
gene_16257	jgi.p|Botci1|16257	Supercontig_1.96	+	142176	143077	0.409101	0.341046	0.352162
gene_16255	jgi.p|Botci1|16255	Supercontig_1.96	-	140113	140455	7.419608	6.185338	6.386947
gene_16253	jgi.p|Botci1|16253	Supercontig_1.96	-	135346	136001	0.000000	0.000000	0.000000
gene_16254	jgi.p|Botci1|16254	Supercontig_1.96	+	136123	137640	2.453173	2.045082	2.111740
gene_16256	jgi.p|Botci1|16256	Supercontig_1.96	-	140630	141900	1.333428	1.111609	1.147841
gene_16249	jgi.p|Botci1|16249	Supercontig_1.96	-	123280	124946	378.114807	315.214478	325.488770
gene_16250	jgi.p|Botci1|16250	Supercontig_1.96	+	125448	126268	2.848539	2.374678	2.452079
gene_16258	jgi.p|Botci1|16258	Supercontig_1.96	-	143931	144915	14.304018	11.924510	12.313184
gene_16259	jgi.p|Botci1|16259	Supercontig_1.96	+	145957	147670	2.296703	1.914641	1.977048
gene_16260	jgi.p|Botci1|16260	Supercontig_1.96	+	149840	150684	15.118030	12.603108	13.013902
gene_16262	jgi.p|Botci1|16262	Supercontig_1.96	+	152296	152576	0.000000	0.000000	0.000000
gene_16264	jgi.p|Botci1|16264	Supercontig_1.96	-	157341	159820	166.791672	139.045471	143.577591
gene_16266	jgi.p|Botci1|16266	Supercontig_1.97	-	2903	3070	0.119048	0.099244	0.102479
gene_16265	jgi.p|Botci1|16265	Supercontig_1.97	-	1628	1987	120.721169	100.638901	103.919182
gene_16267	jgi.p|Botci1|16267	Supercontig_1.97	+	3643	5819	41.660671	34.730316	35.862339
gene_16269	jgi.p|Botci1|16269	Supercontig_1.97	-	10764	11045	5.301418	4.419514	4.563566
gene_16268	jgi.p|Botci1|16268	Supercontig_1.97	-	7194	9384	14.882292	12.406587	12.810974
gene_16270	jgi.p|Botci1|16270	Supercontig_1.97	-	12386	13589	3.019048	2.516822	2.598857
gene_16271	jgi.p|Botci1|16271	Supercontig_1.97	-	14391	15898	5.286999	4.407494	4.551154
gene_16272	jgi.p|Botci1|16272	Supercontig_1.97	+	16933	18855	7.069132	5.893165	6.085250
gene_16275	jgi.p|Botci1|16275	Supercontig_1.97	+	23761	24100	1.079151	0.899632	0.928955
gene_16273	jgi.p|Botci1|16273	Supercontig_1.97	+	19432	21099	0.573162	0.477815	0.493389
gene_16302	jgi.p|Botci1|16302	Supercontig_1.97	-	86780	88227	0.496803	0.414159	0.427658
gene_16303	jgi.p|Botci1|16303	Supercontig_1.97	+	89216	89575	9.718469	8.101778	8.365852
gene_16304	jgi.p|Botci1|16304	Supercontig_1.97	+	90119	91163	9.978563	8.318606	8.589747
gene_16305	jgi.p|Botci1|16305	Supercontig_1.97	+	92201	92650	44.813332	37.358524	38.576210
gene_16276	jgi.p|Botci1|16276	Supercontig_1.97	-	24963	31987	13.191134	10.996758	11.355192
gene_16277	jgi.p|Botci1|16277	Supercontig_1.97	-	32405	32536	0.962121	0.802070	0.828213
gene_16278	jgi.p|Botci1|16278	Supercontig_1.97	-	33949	35420	480.713928	400.746033	413.808167
gene_16279	jgi.p|Botci1|16279	Supercontig_1.97	+	36078	37201	81.453720	67.903694	70.116989
gene_16280	jgi.p|Botci1|16280	Supercontig_1.97	-	37924	38139	2.189815	1.825534	1.885036
gene_16281	jgi.p|Botci1|16281	Supercontig_1.97	-	38434	38922	4.124204	3.438133	3.550197
gene_16282	jgi.p|Botci1|16282	Supercontig_1.97	-	41686	41916	0.000000	0.000000	0.000000
gene_16283	jgi.p|Botci1|16283	Supercontig_1.97	+	42835	44049	6.300792	5.252640	5.423848
gene_16284	jgi.p|Botci1|16284	Supercontig_1.97	+	44671	45288	4.051780	3.377757	3.487853
gene_16285	jgi.p|Botci1|16285	Supercontig_1.97	-	47022	47174	7.276689	6.066194	6.263919
gene_16286	jgi.p|Botci1|16286	Supercontig_1.97	+	47539	47953	0.000000	0.000000	0.000000
gene_16287	jgi.p|Botci1|16287	Supercontig_1.97	-	49333	49620	4.252315	3.544932	3.660478
gene_16288	jgi.p|Botci1|16288	Supercontig_1.97	-	50976	53113	25.038279	20.873100	21.553450
gene_16289	jgi.p|Botci1|16289	Supercontig_1.97	-	54171	58916	13.169222	10.978490	11.336329
gene_16290	jgi.p|Botci1|16290	Supercontig_1.97	+	60461	62157	2.959830	2.467455	2.547881
gene_16291	jgi.p|Botci1|16291	Supercontig_1.97	+	65083	65539	2.435374	2.030244	2.096419
gene_16292	jgi.p|Botci1|16292	Supercontig_1.97	-	66497	67056	5.598692	4.667336	4.819466
gene_16293	jgi.p|Botci1|16293	Supercontig_1.97	-	68049	68153	0.000000	0.000000	0.000000
gene_16294	jgi.p|Botci1|16294	Supercontig_1.97	+	69929	70555	112.574081	93.847107	96.906013
gene_16295	jgi.p|Botci1|16295	Supercontig_1.97	-	71329	71523	178.887161	149.128845	153.989639
gene_16296	jgi.p|Botci1|16296	Supercontig_1.97	-	72343	72580	0.418393	0.348792	0.360161
gene_16297	jgi.p|Botci1|16297	Supercontig_1.97	-	73031	74827	30.606241	25.514818	26.346462
gene_16298	jgi.p|Botci1|16298	Supercontig_1.97	-	75323	75983	195.456039	162.941452	168.252457
gene_16299	jgi.p|Botci1|16299	Supercontig_1.97	+	76377	81258	34.492744	28.754791	29.692043
gene_16300	jgi.p|Botci1|16300	Supercontig_1.97	+	82069	82266	0.000000	0.000000	0.000000
gene_16301	jgi.p|Botci1|16301	Supercontig_1.97	+	82842	84008	94.401367	78.697464	81.262581
gene_16310	jgi.p|Botci1|16310	Supercontig_1.97	-	99335	101759	6.808586	5.675961	5.860967
gene_16306	jgi.p|Botci1|16306	Supercontig_1.97	+	93092	93686	147.109894	122.637802	126.635124
gene_16307	jgi.p|Botci1|16307	Supercontig_1.97	-	94007	94792	10.460561	8.720421	9.004660
gene_16308	jgi.p|Botci1|16308	Supercontig_1.97	+	95642	96178	69.626198	58.043713	59.935623
gene_16309	jgi.p|Botci1|16309	Supercontig_1.97	-	97436	98762	12.647643	10.543677	10.887343
gene_16311	jgi.p|Botci1|16311	Supercontig_1.97	-	102631	103604	132.750320	110.666985	114.274124
gene_16318	jgi.p|Botci1|16318	Supercontig_1.97	+	118654	118803	17.086666	14.244257	14.708543
gene_16319	jgi.p|Botci1|16319	Supercontig_1.97	-	119404	120491	7.298794	6.084622	6.282948
gene_16312	jgi.p|Botci1|16312	Supercontig_1.97	+	104116	108761	32.394363	27.005482	27.885715
gene_16313	jgi.p|Botci1|16313	Supercontig_1.97	-	109823	111275	1356.095947	1130.506104	1167.354492
gene_16314	jgi.p|Botci1|16314	Supercontig_1.97	+	112566	112883	30.417671	25.357618	26.184139
gene_16315	jgi.p|Botci1|16315	Supercontig_1.97	-	113697	115368	36.262585	30.230215	31.215555
gene_16316	jgi.p|Botci1|16316	Supercontig_1.97	+	115717	116410	11.462544	9.555722	9.867187
gene_16317	jgi.p|Botci1|16317	Supercontig_1.97	+	117130	117636	34.646942	28.883339	29.824781
gene_16320	jgi.p|Botci1|16320	Supercontig_1.97	+	120875	121886	393.889252	328.364807	339.067719
gene_16321	jgi.p|Botci1|16321	Supercontig_1.97	-	122274	125638	16.555555	13.801499	14.251352
gene_16324	jgi.p|Botci1|16324	Supercontig_1.97	+	134944	135283	26.202869	21.843958	22.555954
gene_16325	jgi.p|Botci1|16325	Supercontig_1.97	+	136782	140592	4.121145	3.435582	3.547564
gene_16328	jgi.p|Botci1|16328	Supercontig_1.97	+	144331	144492	1.222222	1.018902	1.052113
gene_16329	jgi.p|Botci1|16329	Supercontig_1.97	+	144942	145142	0.578813	0.482526	0.498254
gene_16322	jgi.p|Botci1|16322	Supercontig_1.97	+	126606	127910	13.747599	11.460652	11.834208
gene_16323	jgi.p|Botci1|16323	Supercontig_1.97	-	128413	133781	54.053249	45.061359	46.530113
gene_16326	jgi.p|Botci1|16326	Supercontig_1.97	-	141671	142916	2.803983	2.337533	2.413724
gene_16331	jgi.p|Botci1|16331	Supercontig_1.97	-	147321	148350	3.565855	2.972667	3.069560
gene_16332	jgi.p|Botci1|16332	Supercontig_1.98	-	209	1330	192.352417	160.354126	165.580795
gene_16335	jgi.p|Botci1|16335	Supercontig_1.98	-	12971	13270	0.463333	0.386256	0.398846
gene_16333	jgi.p|Botci1|16333	Supercontig_1.98	+	6606	8692	109.565941	91.339386	94.316551
gene_16334	jgi.p|Botci1|16334	Supercontig_1.98	-	9746	9847	7.088235	5.909090	6.101694
gene_16336	jgi.p|Botci1|16336	Supercontig_1.98	-	13931	14975	112.041229	93.402901	96.447327
gene_16337	jgi.p|Botci1|16337	Supercontig_1.98	-	15912	17116	75.773773	63.168621	65.227577
gene_16341	jgi.p|Botci1|16341	Supercontig_1.98	+	27054	27726	0.431599	0.359801	0.371529
gene_16340	jgi.p|Botci1|16340	Supercontig_1.98	+	24393	26063	1.057451	0.881541	0.910275
gene_16338	jgi.p|Botci1|16338	Supercontig_1.98	+	18123	20562	69.672112	58.081985	59.975143
gene_16342	jgi.p|Botci1|16342	Supercontig_1.98	-	28334	28739	0.793309	0.661340	0.682896
gene_16343	jgi.p|Botci1|16343	Supercontig_1.98	+	31395	32184	63.523037	52.955822	54.681892
gene_16344	jgi.p|Botci1|16344	Supercontig_1.98	-	34581	35366	40.450382	33.721363	34.820499
gene_16345	jgi.p|Botci1|16345	Supercontig_1.98	-	36352	36606	2654.984131	2213.321045	2285.463379
gene_16346	jgi.p|Botci1|16346	Supercontig_1.98	-	38382	38828	8.329331	6.943727	7.170055
gene_16347	jgi.p|Botci1|16347	Supercontig_1.98	-	39944	40911	16.118862	13.437450	13.875438
gene_16348	jgi.p|Botci1|16348	Supercontig_1.98	-	42999	43907	75.612679	63.034325	65.088905
gene_16349	jgi.p|Botci1|16349	Supercontig_1.98	-	44159	44554	42.753628	35.641457	36.803177
gene_16350	jgi.p|Botci1|16350	Supercontig_1.98	+	45755	47358	32.387218	26.999527	27.879564
gene_16351	jgi.p|Botci1|16351	Supercontig_1.98	-	48439	49800	31.293465	26.087721	26.938038
gene_16353	jgi.p|Botci1|16353	Supercontig_1.98	-	54649	56382	22.651316	18.883215	19.498705
gene_16354	jgi.p|Botci1|16354	Supercontig_1.98	-	58224	59989	98.839226	82.397087	85.082787
gene_16357	jgi.p|Botci1|16357	Supercontig_1.98	-	68952	69433	17.278162	14.403898	14.873386
gene_16355	jgi.p|Botci1|16355	Supercontig_1.98	+	62709	65996	63.034977	52.548958	54.261765
gene_16356	jgi.p|Botci1|16356	Supercontig_1.98	-	66906	67121	75.060188	62.573746	64.613312
gene_16358	jgi.p|Botci1|16358	Supercontig_1.98	+	71695	72601	29.177216	24.323515	25.116329
gene_16359	jgi.p|Botci1|16359	Supercontig_1.98	-	72939	73343	0.000000	0.000000	0.000000
gene_16360	jgi.p|Botci1|16360	Supercontig_1.98	+	74030	76537	0.213849	0.178275	0.184085
gene_16361	jgi.p|Botci1|16361	Supercontig_1.98	+	76804	80148	0.341853	0.284985	0.294274
gene_16362	jgi.p|Botci1|16362	Supercontig_1.98	+	80744	83452	2.429679	2.025496	2.091516
gene_16363	jgi.p|Botci1|16363	Supercontig_1.98	-	83999	84931	105.546524	87.988602	90.856560
gene_16364	jgi.p|Botci1|16364	Supercontig_1.98	+	86270	86536	13.488264	11.244458	11.610966
gene_16366	jgi.p|Botci1|16366	Supercontig_1.98	-	94361	95538	1.899650	1.583639	1.635257
gene_16367	jgi.p|Botci1|16367	Supercontig_1.98	-	98028	100878	2.222222	1.852550	1.912933
gene_16368	jgi.p|Botci1|16368	Supercontig_1.98	-	103228	103976	25.224607	21.028431	21.713844
gene_16365	jgi.p|Botci1|16365	Supercontig_1.98	-	89169	93180	146.252182	121.922783	125.896790
gene_16371	jgi.p|Botci1|16371	Supercontig_1.98	+	108697	109355	0.000000	0.000000	0.000000
gene_16373	jgi.p|Botci1|16373	Supercontig_1.98	+	114072	115088	0.000000	0.000000	0.000000
gene_16372	jgi.p|Botci1|16372	Supercontig_1.98	-	111136	113386	2.800380	2.334530	2.410623
gene_16369	jgi.p|Botci1|16369	Supercontig_1.98	+	104471	106445	55.917446	46.615444	48.134853
gene_16370	jgi.p|Botci1|16370	Supercontig_1.98	+	107054	107893	52.117744	43.447830	44.863995
gene_16375	jgi.p|Botci1|16375	Supercontig_1.98	-	119771	119890	1.891667	1.576984	1.628385
gene_16377	jgi.p|Botci1|16377	Supercontig_1.98	+	122101	122400	1.859008	1.549757	1.600271
gene_16374	jgi.p|Botci1|16374	Supercontig_1.98	-	116288	119230	4.606099	3.839863	3.965022
gene_16378	jgi.p|Botci1|16378	Supercontig_1.98	+	123849	125845	0.864118	0.720370	0.743850
gene_16380	jgi.p|Botci1|16380	Supercontig_1.98	-	129447	130874	0.213189	0.177724	0.183517
gene_16381	jgi.p|Botci1|16381	Supercontig_1.98	-	132718	135012	8.628758	7.193344	7.427807
gene_16382	jgi.p|Botci1|16382	Supercontig_1.98	+	135507	136952	4.067081	3.390512	3.501024
gene_16383	jgi.p|Botci1|16383	Supercontig_1.98	-	138298	140592	23.414923	19.519794	20.156033
gene_16385	jgi.p|Botci1|16385	Supercontig_1.98	-	146285	147047	2.609569	2.175461	2.246369
gene_16386	jgi.p|Botci1|16386	Supercontig_1.98	+	147524	147817	6.748299	5.625703	5.809071
gene_16384	jgi.p|Botci1|16384	Supercontig_1.98	-	142061	143275	81.541557	67.976921	70.192604
gene_16387	jgi.p|Botci1|16387	Supercontig_1.98	+	153405	153587	1.890711	1.576186	1.627561
gene_16388	jgi.p|Botci1|16388	Supercontig_1.98	+	156454	157010	0.527348	0.439622	0.453952
gene_16390	jgi.p|Botci1|16390	Supercontig_1.99	+	11489	12448	4.186458	3.490031	3.603787
gene_16392	jgi.p|Botci1|16392	Supercontig_1.99	+	15634	17334	2.359788	1.967232	2.031353
gene_16393	jgi.p|Botci1|16393	Supercontig_1.99	-	18569	20081	0.387778	0.323270	0.333807
gene_16391	jgi.p|Botci1|16391	Supercontig_1.99	-	12764	14589	1.722177	1.435689	1.482484
gene_16394	jgi.p|Botci1|16394	Supercontig_1.99	-	22490	24165	3.247091	2.706929	2.795161
gene_16395	jgi.p|Botci1|16395	Supercontig_1.99	+	24950	28899	3.110662	2.593196	2.677720
gene_16399	jgi.p|Botci1|16399	Supercontig_1.99	+	36399	37312	0.000000	0.000000	0.000000
gene_16397	jgi.p|Botci1|16397	Supercontig_1.99	+	33047	33699	51.414368	42.861462	44.258514
gene_16398	jgi.p|Botci1|16398	Supercontig_1.99	-	34217	35729	27.981400	23.326626	24.086948
gene_16400	jgi.p|Botci1|16400	Supercontig_1.99	-	38051	39913	13.610307	11.346199	11.716023
gene_16401	jgi.p|Botci1|16401	Supercontig_1.99	+	40911	41647	144.342194	120.330513	124.252640
gene_16404	jgi.p|Botci1|16404	Supercontig_1.99	+	46938	47869	0.940711	0.784221	0.809783
gene_16405	jgi.p|Botci1|16405	Supercontig_1.99	-	48885	49524	4.168415	3.474989	3.588255
gene_16406	jgi.p|Botci1|16406	Supercontig_1.99	+	51572	52198	0.534979	0.445984	0.460521
gene_16402	jgi.p|Botci1|16402	Supercontig_1.99	+	42606	43957	50.427082	42.038414	43.408642
gene_16403	jgi.p|Botci1|16403	Supercontig_1.99	-	45543	46722	5.912348	4.928814	5.089467
gene_16410	jgi.p|Botci1|16410	Supercontig_1.99	-	61544	62284	2.710481	2.259586	2.333236
gene_16412	jgi.p|Botci1|16412	Supercontig_1.99	-	64884	65296	0.505682	0.421561	0.435301
gene_16411	jgi.p|Botci1|16411	Supercontig_1.99	-	63731	64445	2.067796	1.723813	1.780000
gene_16407	jgi.p|Botci1|16407	Supercontig_1.99	-	53772	54778	122.967018	102.511154	105.852463
gene_16408	jgi.p|Botci1|16408	Supercontig_1.99	-	55480	55656	5.694915	4.747552	4.902297
gene_16409	jgi.p|Botci1|16409	Supercontig_1.99	+	56491	60789	15.288712	12.745397	13.160829
gene_16413	jgi.p|Botci1|16413	Supercontig_1.99	+	65855	66962	50.512238	42.109402	43.481941
gene_16414	jgi.p|Botci1|16414	Supercontig_1.99	-	67448	68173	234.092499	195.150635	201.511490
gene_16417	jgi.p|Botci1|16417	Supercontig_1.99	-	74668	75879	29.523102	24.611862	25.414076
gene_16418	jgi.p|Botci1|16418	Supercontig_1.99	+	76510	78178	49.154652	40.977654	42.313305
gene_16419	jgi.p|Botci1|16419	Supercontig_1.99	-	78546	80975	111.959335	93.334625	96.376831
gene_16420	jgi.p|Botci1|16420	Supercontig_1.99	+	81586	83178	69.354164	57.816929	59.701450
gene_16421	jgi.p|Botci1|16421	Supercontig_1.99	+	84472	84840	8.224933	6.856695	7.080186
gene_16422	jgi.p|Botci1|16422	Supercontig_1.99	-	85281	85718	24.826485	20.696539	21.371134
gene_16423	jgi.p|Botci1|16423	Supercontig_1.99	-	86551	89166	35.442001	29.546137	30.509180
gene_16424	jgi.p|Botci1|16424	Supercontig_1.99	+	89975	91345	12.392416	10.330907	10.667638
gene_16425	jgi.p|Botci1|16425	Supercontig_1.99	+	91673	92830	9.122222	7.604718	7.852591
gene_16426	jgi.p|Botci1|16426	Supercontig_1.99	+	93485	96658	22.217464	18.521534	19.125237
gene_16433	jgi.p|Botci1|16433	Supercontig_1.99	+	116446	117039	0.000000	0.000000	0.000000
gene_16432	jgi.p|Botci1|16432	Supercontig_1.99	+	112853	114787	0.454408	0.378816	0.391163
gene_16429	jgi.p|Botci1|16429	Supercontig_1.99	-	103980	104740	20.068493	16.730051	17.275358
gene_16430	jgi.p|Botci1|16430	Supercontig_1.99	-	105552	107220	12.283857	10.240408	10.574190
gene_16434	jgi.p|Botci1|16434	Supercontig_1.99	+	118629	120521	10.478605	8.735464	9.020192
gene_16427	jgi.p|Botci1|16427	Supercontig_1.99	-	97848	101532	54.692608	45.594357	47.080490
