Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_1039	jgi.p|Botci1|1039	Supercontig_1.105	+	15953	17062	88.296394	65.825485	71.161705
gene_1040	jgi.p|Botci1|1040	Supercontig_1.105	+	17341	18462	118.585564	88.406250	95.572998
gene_1041	jgi.p|Botci1|1041	Supercontig_1.105	-	19242	20888	242.378448	180.694580	195.342789
gene_1042	jgi.p|Botci1|1042	Supercontig_1.105	+	22003	22665	104.244514	77.714905	84.014954
gene_1043	jgi.p|Botci1|1043	Supercontig_1.105	-	23344	24777	128.084152	95.487495	103.228302
gene_1044	jgi.p|Botci1|1044	Supercontig_1.105	-	25555	27017	23.711710	17.677221	19.110245
gene_1045	jgi.p|Botci1|1045	Supercontig_1.105	-	27806	28806	17.461733	13.017827	14.073131
gene_1046	jgi.p|Botci1|1046	Supercontig_1.105	+	29143	30364	202.534607	150.990753	163.231003
gene_1047	jgi.p|Botci1|1047	Supercontig_1.105	+	30750	31574	157.643631	117.524277	127.051506
gene_1048	jgi.p|Botci1|1048	Supercontig_1.105	+	32057	32716	23.707575	17.674139	19.106913
gene_1051	jgi.p|Botci1|1051	Supercontig_1.105	-	38522	39958	0.109951	0.081969	0.088614
gene_1053	jgi.p|Botci1|1053	Supercontig_1.105	-	44774	44971	0.000000	0.000000	0.000000
gene_1052	jgi.p|Botci1|1052	Supercontig_1.105	-	44022	44448	0.700864	0.522498	0.564855
gene_1050	jgi.p|Botci1|1050	Supercontig_1.105	+	35593	37171	0.676947	0.504668	0.545579
gene_1054	jgi.p|Botci1|1054	Supercontig_1.105	+	45535	45985	1.040816	0.775935	0.838836
gene_1049	jgi.p|Botci1|1049	Supercontig_1.105	-	34331	35146	48.750000	36.343414	39.289635
gene_1055	jgi.p|Botci1|1055	Supercontig_1.105	-	46472	48326	9.247492	6.894061	7.452935
gene_1062	jgi.p|Botci1|1062	Supercontig_1.105	-	62477	63133	3.657629	2.726784	2.947834
gene_1064	jgi.p|Botci1|1064	Supercontig_1.105	+	66395	66574	0.861111	0.641963	0.694005
gene_1063	jgi.p|Botci1|1063	Supercontig_1.105	+	65405	65644	10.795834	8.048358	8.700808
gene_1066	jgi.p|Botci1|1066	Supercontig_1.105	-	69666	70669	0.397657	0.296456	0.320488
gene_1065	jgi.p|Botci1|1065	Supercontig_1.105	+	67051	68752	1.951828	1.455099	1.573059
gene_1068	jgi.p|Botci1|1068	Supercontig_1.105	+	75489	77418	0.000000	0.000000	0.000000
gene_1067	jgi.p|Botci1|1067	Supercontig_1.105	+	71938	73263	1.935143	1.442661	1.559612
gene_1069	jgi.p|Botci1|1069	Supercontig_1.105	+	78800	79054	13.117647	9.779284	10.572053
gene_1070	jgi.p|Botci1|1070	Supercontig_1.105	+	79889	80992	12.830000	9.564842	10.340226
gene_1056	jgi.p|Botci1|1056	Supercontig_1.105	-	50935	53583	304.508972	227.013245	245.416336
gene_1057	jgi.p|Botci1|1057	Supercontig_1.105	-	55422	56760	125.005249	93.192162	100.746887
gene_1058	jgi.p|Botci1|1058	Supercontig_1.105	+	57115	57363	35.634537	26.565760	28.719343
gene_1059	jgi.p|Botci1|1059	Supercontig_1.105	+	59250	59561	11.483974	8.561372	9.255408
gene_1060	jgi.p|Botci1|1060	Supercontig_1.105	+	60586	60720	7.600000	5.665845	6.125154
gene_1061	jgi.p|Botci1|1061	Supercontig_1.105	-	61610	62014	3.540952	2.639801	2.853799
gene_1072	jgi.p|Botci1|1072	Supercontig_1.105	+	83143	84264	0.709447	0.528897	0.571773
gene_1071	jgi.p|Botci1|1071	Supercontig_1.105	+	81565	82740	19.554317	14.577861	15.759632
gene_1073	jgi.p|Botci1|1073	Supercontig_1.105	+	87251	89410	5.847606	4.359426	4.712827
gene_1074	jgi.p|Botci1|1074	Supercontig_1.105	+	90339	92026	94.393257	70.370735	76.075417
gene_1075	jgi.p|Botci1|1075	Supercontig_1.105	+	93881	95016	0.172536	0.128627	0.139054
gene_1076	jgi.p|Botci1|1076	Supercontig_1.105	+	96102	101349	46.492504	34.660439	37.470226
gene_1077	jgi.p|Botci1|1077	Supercontig_1.105	-	103410	106908	54.448051	40.591347	43.881931
gene_1078	jgi.p|Botci1|1078	Supercontig_1.105	-	108234	108805	3925.442871	2926.441162	3163.676270
gene_1079	jgi.p|Botci1|1079	Supercontig_1.105	+	110241	112532	44.632259	33.273617	35.970982
gene_1080	jgi.p|Botci1|1080	Supercontig_1.105	-	114064	115696	56.499336	42.120590	45.535145
gene_1090	jgi.p|Botci1|1090	Supercontig_1.105	+	131837	132622	0.000000	0.000000	0.000000
gene_1088	jgi.p|Botci1|1088	Supercontig_1.105	+	127804	128310	12.718954	9.482057	10.250730
gene_1089	jgi.p|Botci1|1089	Supercontig_1.105	+	128981	130031	1.537778	1.146423	1.239359
gene_1092	jgi.p|Botci1|1092	Supercontig_1.105	-	136377	137050	1.795275	1.338388	1.446886
gene_1093	jgi.p|Botci1|1093	Supercontig_1.105	+	138246	139755	0.711900	0.530726	0.573750
gene_1091	jgi.p|Botci1|1091	Supercontig_1.105	-	133696	135526	2.214457	1.650891	1.784722
gene_1094	jgi.p|Botci1|1094	Supercontig_1.105	+	140877	142962	0.902790	0.673035	0.727596
gene_1095	jgi.p|Botci1|1095	Supercontig_1.105	+	144473	145342	1.274959	0.950490	1.027542
gene_1096	jgi.p|Botci1|1096	Supercontig_1.105	+	148963	150001	5.520522	4.115582	4.449216
gene_1081	jgi.p|Botci1|1081	Supercontig_1.105	+	116036	116284	0.586345	0.437124	0.472560
gene_1082	jgi.p|Botci1|1082	Supercontig_1.105	-	116636	117336	3872.105713	2886.677979	3120.689697
gene_1083	jgi.p|Botci1|1083	Supercontig_1.105	+	119796	120011	7.805555	5.819088	6.290819
gene_1084	jgi.p|Botci1|1084	Supercontig_1.105	+	122095	122790	4.044682	3.015335	3.259776
gene_1085	jgi.p|Botci1|1085	Supercontig_1.105	+	123184	123615	4.919753	3.667706	3.965032
gene_1086	jgi.p|Botci1|1086	Supercontig_1.105	+	124026	124565	5.595087	4.171171	4.509312
gene_1087	jgi.p|Botci1|1087	Supercontig_1.105	+	124856	127034	3.744772	2.791750	3.018066
gene_1097	jgi.p|Botci1|1097	Supercontig_1.105	+	151785	152582	209.224930	155.978439	168.623001
gene_1098	jgi.p|Botci1|1098	Supercontig_1.106	-	4445	4909	827.134583	616.633789	666.621887
gene_1099	jgi.p|Botci1|1099	Supercontig_1.106	+	6055	6680	10724.899414	7995.475586	8643.638672
gene_1100	jgi.p|Botci1|1100	Supercontig_1.106	+	9141	11852	23.379889	17.429846	18.842815
gene_1101	jgi.p|Botci1|1101	Supercontig_1.106	-	12277	13541	48.569603	36.208927	39.144249
gene_1103	jgi.p|Botci1|1103	Supercontig_1.106	-	22790	23290	5.295409	3.947759	4.267788
gene_1102	jgi.p|Botci1|1102	Supercontig_1.106	+	13906	19682	38.220284	28.493450	30.803305
gene_1104	jgi.p|Botci1|1104	Supercontig_1.106	-	28009	30520	5.349812	3.988317	4.311634
gene_1107	jgi.p|Botci1|1107	Supercontig_1.106	-	38782	39102	21.747663	16.213013	17.527340
gene_1105	jgi.p|Botci1|1105	Supercontig_1.106	+	32645	32809	41.721210	31.103411	33.624847
gene_1106	jgi.p|Botci1|1106	Supercontig_1.106	+	34261	36401	260.750000	194.390686	210.149185
gene_1108	jgi.p|Botci1|1108	Supercontig_1.106	-	40124	42115	8.311183	6.196036	6.698325
gene_1110	jgi.p|Botci1|1110	Supercontig_1.106	+	45474	46165	0.000000	0.000000	0.000000
gene_1111	jgi.p|Botci1|1111	Supercontig_1.106	-	48133	49632	0.590720	0.440385	0.476086
gene_1109	jgi.p|Botci1|1109	Supercontig_1.106	+	42441	43298	27.427738	20.447542	22.105146
gene_1112	jgi.p|Botci1|1112	Supercontig_1.106	-	53805	55258	4.437276	3.308016	3.576184
gene_1113	jgi.p|Botci1|1113	Supercontig_1.106	+	55845	56156	0.000000	0.000000	0.000000
gene_1114	jgi.p|Botci1|1114	Supercontig_1.106	-	60788	62269	73.691246	54.937263	59.390816
gene_1115	jgi.p|Botci1|1115	Supercontig_1.106	+	62833	66184	5.878609	4.382538	4.737813
gene_1116	jgi.p|Botci1|1116	Supercontig_1.106	-	67175	70799	32.965996	24.576347	26.568657
gene_1117	jgi.p|Botci1|1117	Supercontig_1.106	-	71565	73242	37.544403	27.989576	30.258585
gene_1119	jgi.p|Botci1|1119	Supercontig_1.106	+	76719	76910	0.369792	0.275682	0.298031
gene_1118	jgi.p|Botci1|1118	Supercontig_1.106	-	73908	75969	26.959612	20.098553	21.727863
gene_1120	jgi.p|Botci1|1120	Supercontig_1.106	+	78673	83412	38.363235	28.600021	30.918514
gene_1125	jgi.p|Botci1|1125	Supercontig_1.106	-	93722	93996	0.000000	0.000000	0.000000
gene_1126	jgi.p|Botci1|1126	Supercontig_1.106	+	97092	97346	0.509804	0.380062	0.410872
gene_1127	jgi.p|Botci1|1127	Supercontig_1.106	+	98179	99096	0.191721	0.142929	0.154516
gene_1128	jgi.p|Botci1|1128	Supercontig_1.106	-	102230	102561	1.818414	1.355639	1.465535
gene_1130	jgi.p|Botci1|1130	Supercontig_1.106	+	104465	104893	2.826797	2.107394	2.278232
gene_1131	jgi.p|Botci1|1131	Supercontig_1.106	-	107008	108364	4.355438	3.247005	3.510227
gene_1123	jgi.p|Botci1|1123	Supercontig_1.106	+	90106	91057	12.255892	9.136840	9.877529
gene_1124	jgi.p|Botci1|1124	Supercontig_1.106	-	91376	92388	45.967693	34.269188	37.047260
gene_1132	jgi.p|Botci1|1132	Supercontig_1.106	+	109317	110283	2.377996	1.772810	1.916525
gene_1134	jgi.p|Botci1|1134	Supercontig_1.106	-	116236	116966	0.000000	0.000000	0.000000
gene_1121	jgi.p|Botci1|1121	Supercontig_1.106	+	83980	84309	8.995584	6.706262	7.249912
gene_1122	jgi.p|Botci1|1122	Supercontig_1.106	+	84935	89500	1050.865723	783.426636	846.936035
gene_1136	jgi.p|Botci1|1136	Supercontig_1.106	+	129356	129472	0.589744	0.439658	0.475299
gene_1135	jgi.p|Botci1|1135	Supercontig_1.106	-	118858	123714	57.703590	43.018375	46.505711
gene_1137	jgi.p|Botci1|1137	Supercontig_1.106	-	130560	130999	26.314445	19.617577	21.207897
gene_1138	jgi.p|Botci1|1138	Supercontig_1.106	-	131626	136140	76.748016	57.216103	61.854393
gene_1139	jgi.p|Botci1|1139	Supercontig_1.106	+	140252	144770	50.013378	37.285271	40.307846
gene_1140	jgi.p|Botci1|1140	Supercontig_1.107	-	238	2615	43.474903	32.410801	35.038219
gene_1141	jgi.p|Botci1|1141	Supercontig_1.107	+	4259	9733	44.002251	32.803936	35.463226
gene_1142	jgi.p|Botci1|1142	Supercontig_1.107	+	11079	12921	264.459259	197.155960	213.138626
gene_1143	jgi.p|Botci1|1143	Supercontig_1.107	+	14874	15538	0.000000	0.000000	0.000000
gene_1144	jgi.p|Botci1|1144	Supercontig_1.107	-	15955	17126	12.301634	9.170941	9.914394
gene_1145	jgi.p|Botci1|1145	Supercontig_1.107	+	18427	20249	145.544388	108.504204	117.300224
gene_1146	jgi.p|Botci1|1146	Supercontig_1.107	-	20855	26011	43.359268	32.324593	34.945023
gene_1147	jgi.p|Botci1|1147	Supercontig_1.107	+	27495	27883	2.057948	1.534213	1.658585
gene_1148	jgi.p|Botci1|1148	Supercontig_1.107	+	28332	30534	38.198997	28.477581	30.786146
gene_1149	jgi.p|Botci1|1149	Supercontig_1.107	+	31144	31440	5.914216	4.409083	4.766510
gene_1151	jgi.p|Botci1|1151	Supercontig_1.107	-	40514	42364	9.379572	6.992527	7.559384
gene_1150	jgi.p|Botci1|1150	Supercontig_1.107	+	32330	37817	37.244503	27.765999	30.016882
gene_1152	jgi.p|Botci1|1152	Supercontig_1.107	+	44212	46038	13.851408	10.326307	11.163422
gene_1158	jgi.p|Botci1|1158	Supercontig_1.107	-	56904	57614	16.251513	12.115600	13.097765
gene_1153	jgi.p|Botci1|1153	Supercontig_1.107	+	46577	48195	876.547974	653.471802	706.446167
gene_1154	jgi.p|Botci1|1154	Supercontig_1.107	-	48484	49873	52.881111	39.423187	42.619072
gene_1155	jgi.p|Botci1|1155	Supercontig_1.107	+	50298	51712	24.027901	17.912943	19.365076
gene_1156	jgi.p|Botci1|1156	Supercontig_1.107	-	52401	53911	7.879475	5.874196	6.350394
gene_1157	jgi.p|Botci1|1157	Supercontig_1.107	-	54580	55655	16.422762	12.243267	13.235782
gene_1159	jgi.p|Botci1|1159	Supercontig_1.107	-	58856	61492	5.032744	3.751941	4.056096
gene_1160	jgi.p|Botci1|1160	Supercontig_1.107	-	62574	65406	37.499405	27.956030	30.222317
gene_1161	jgi.p|Botci1|1161	Supercontig_1.107	+	66090	66834	287.292816	214.178513	231.541153
gene_1163	jgi.p|Botci1|1163	Supercontig_1.107	-	73399	75596	1.222940	0.911709	0.985618
gene_1162	jgi.p|Botci1|1162	Supercontig_1.107	-	68771	70945	100.922653	75.238441	81.337730
gene_1164	jgi.p|Botci1|1164	Supercontig_1.107	+	77789	78649	47.613937	35.496475	38.374035
gene_1166	jgi.p|Botci1|1166	Supercontig_1.107	+	82682	83679	3.328547	2.481452	2.682613
gene_1165	jgi.p|Botci1|1165	Supercontig_1.107	+	79854	80905	129.210419	96.327141	104.136002
gene_1167	jgi.p|Botci1|1167	Supercontig_1.107	+	84563	85243	147.751938	110.149956	119.079384
gene_1169	jgi.p|Botci1|1169	Supercontig_1.107	-	93898	93999	3.549020	2.645816	2.860302
gene_1170	jgi.p|Botci1|1170	Supercontig_1.107	-	98712	99345	0.000000	0.000000	0.000000
gene_1168	jgi.p|Botci1|1168	Supercontig_1.107	-	89790	92055	379.779022	283.127533	306.079559
gene_1171	jgi.p|Botci1|1171	Supercontig_1.107	-	99968	101618	91.347145	68.099846	73.620430
gene_1172	jgi.p|Botci1|1172	Supercontig_1.107	+	102300	105259	27.015482	20.140203	21.772892
gene_1173	jgi.p|Botci1|1173	Supercontig_1.107	-	106732	108913	11.891905	8.865486	9.584177
gene_1175	jgi.p|Botci1|1175	Supercontig_1.107	+	113227	114322	0.000000	0.000000	0.000000
gene_1174	jgi.p|Botci1|1174	Supercontig_1.107	-	110461	111833	81.772316	60.961750	65.903679
gene_1177	jgi.p|Botci1|1177	Supercontig_1.107	+	116849	118867	8.523560	6.354364	6.869489
gene_1179	jgi.p|Botci1|1179	Supercontig_1.107	-	123311	123630	1.184906	0.883354	0.954965
gene_1178	jgi.p|Botci1|1178	Supercontig_1.107	+	120355	122088	21.639133	16.132103	17.439871
gene_1180	jgi.p|Botci1|1180	Supercontig_1.107	-	125022	125201	25.672222	19.138796	20.690304
gene_1181	jgi.p|Botci1|1181	Supercontig_1.107	+	125376	125591	28.166666	20.998419	22.700678
gene_1182	jgi.p|Botci1|1182	Supercontig_1.107	-	128746	129828	37.344627	27.840645	30.097576
gene_1183	jgi.p|Botci1|1183	Supercontig_1.107	+	130413	131255	10.711743	7.985669	8.633036
gene_1184	jgi.p|Botci1|1184	Supercontig_1.107	+	132214	132881	156.737183	116.848503	126.320961
gene_1185	jgi.p|Botci1|1185	Supercontig_1.107	+	134162	136405	6.168655	4.598769	4.971573
gene_1186	jgi.p|Botci1|1186	Supercontig_1.107	-	136629	138700	3.806871	2.838045	3.068115
gene_1187	jgi.p|Botci1|1187	Supercontig_1.108	+	2895	4133	31.281826	23.320787	25.211313
gene_1188	jgi.p|Botci1|1188	Supercontig_1.108	+	5268	6144	3.101484	2.312175	2.499614
gene_1189	jgi.p|Botci1|1189	Supercontig_1.108	-	7970	8272	99.072609	73.859222	79.846703
gene_1190	jgi.p|Botci1|1190	Supercontig_1.108	+	10205	11583	86.717506	64.648422	69.889214
gene_1191	jgi.p|Botci1|1191	Supercontig_1.108	-	12359	15972	19.322649	14.405150	15.572921
gene_1192	jgi.p|Botci1|1192	Supercontig_1.108	+	16402	19207	14.200704	10.586710	11.444933
gene_1193	jgi.p|Botci1|1193	Supercontig_1.108	+	19515	21632	27.457157	20.469475	22.128857
gene_1195	jgi.p|Botci1|1195	Supercontig_1.108	+	31140	31623	3.717006	2.771050	2.995688
gene_1197	jgi.p|Botci1|1197	Supercontig_1.108	+	36411	37023	0.000000	0.000000	0.000000
gene_1196	jgi.p|Botci1|1196	Supercontig_1.108	-	33574	35738	0.568828	0.424065	0.458442
gene_1194	jgi.p|Botci1|1194	Supercontig_1.108	-	27075	28482	189.889893	141.564041	153.040100
gene_1199	jgi.p|Botci1|1199	Supercontig_1.108	+	42325	43932	0.868781	0.647681	0.700186
gene_1198	jgi.p|Botci1|1198	Supercontig_1.108	-	40121	41288	10.299299	7.678189	8.300630
gene_1200	jgi.p|Botci1|1200	Supercontig_1.108	-	44637	45984	26.420126	19.696362	21.293070
gene_1202	jgi.p|Botci1|1202	Supercontig_1.108	-	50877	51188	0.253205	0.188766	0.204068
gene_1201	jgi.p|Botci1|1201	Supercontig_1.108	-	47216	48977	138.992615	103.619827	112.019875
gene_1203	jgi.p|Botci1|1203	Supercontig_1.108	-	53036	54164	27.610617	20.583879	22.252535
gene_1204	jgi.p|Botci1|1204	Supercontig_1.108	+	55037	57912	56.655308	42.236870	45.660851
gene_1205	jgi.p|Botci1|1205	Supercontig_1.108	-	59022	62415	42.403416	31.611996	34.174660
gene_1206	jgi.p|Botci1|1206	Supercontig_1.108	+	64870	65019	8.053333	6.003808	6.490514
gene_1207	jgi.p|Botci1|1207	Supercontig_1.108	+	65611	66391	111.588242	83.189705	89.933563
gene_1208	jgi.p|Botci1|1208	Supercontig_1.108	-	67104	67987	17.395603	12.968526	14.019835
gene_1209	jgi.p|Botci1|1209	Supercontig_1.108	-	69808	70935	285.593445	212.911621	230.171539
gene_1212	jgi.p|Botci1|1212	Supercontig_1.108	-	75612	76157	3.632808	2.708280	2.927830
gene_1210	jgi.p|Botci1|1210	Supercontig_1.108	+	71347	72744	104.366234	77.805649	84.113052
gene_1211	jgi.p|Botci1|1211	Supercontig_1.108	+	73874	74682	101.152580	75.409851	81.523041
gene_1217	jgi.p|Botci1|1217	Supercontig_1.108	+	90548	91945	9.488628	7.073830	7.647277
gene_1213	jgi.p|Botci1|1213	Supercontig_1.108	+	78878	79942	103.746292	77.343475	83.613419
gene_1214	jgi.p|Botci1|1214	Supercontig_1.108	+	80969	81652	8.186275	6.102916	6.597656
gene_1215	jgi.p|Botci1|1215	Supercontig_1.108	-	81911	82865	11.765431	8.771199	9.482246
gene_1216	jgi.p|Botci1|1216	Supercontig_1.108	+	83576	87991	116.731506	87.024033	94.078735
gene_1220	jgi.p|Botci1|1220	Supercontig_1.108	-	95576	96622	2.733524	2.037858	2.203060
gene_1219	jgi.p|Botci1|1219	Supercontig_1.108	-	93419	94336	86.478210	64.470024	69.696358
gene_1221	jgi.p|Botci1|1221	Supercontig_1.108	-	97447	100441	68.054588	50.735104	54.848003
gene_1222	jgi.p|Botci1|1222	Supercontig_1.108	+	101673	103185	28.689890	21.388485	23.122368
gene_1223	jgi.p|Botci1|1223	Supercontig_1.108	-	104118	106511	12.193094	9.090025	9.826918
gene_1224	jgi.p|Botci1|1224	Supercontig_1.108	+	106923	108367	44.673119	33.304077	36.003910
gene_1226	jgi.p|Botci1|1226	Supercontig_1.108	+	113742	115333	0.000000	0.000000	0.000000
gene_1228	jgi.p|Botci1|1228	Supercontig_1.108	+	118612	119469	0.355478	0.265011	0.286494
gene_1225	jgi.p|Botci1|1225	Supercontig_1.108	-	109406	113005	63.379112	47.249508	51.079842
gene_1229	jgi.p|Botci1|1229	Supercontig_1.108	-	120072	120227	6.576923	4.903135	5.300613
gene_1230	jgi.p|Botci1|1230	Supercontig_1.108	-	120712	122123	16.003193	11.930476	12.897634
gene_1231	jgi.p|Botci1|1231	Supercontig_1.108	-	123391	126972	13.484087	10.052467	10.867382
gene_1232	jgi.p|Botci1|1232	Supercontig_1.108	+	127226	127695	24.860870	18.533928	20.036402
gene_1236	jgi.p|Botci1|1236	Supercontig_1.108	+	138649	138906	2.069909	1.543130	1.668225
gene_1235	jgi.p|Botci1|1235	Supercontig_1.108	+	137457	138155	9.035826	6.736262	7.282345
gene_1233	jgi.p|Botci1|1233	Supercontig_1.108	+	128353	131025	3.218262	2.399234	2.593730
gene_1234	jgi.p|Botci1|1234	Supercontig_1.108	+	131276	134475	27.619360	20.590399	22.259583
gene_1237	jgi.p|Botci1|1237	Supercontig_1.109	+	2037	2682	62.774868	46.799042	50.592861
gene_1238	jgi.p|Botci1|1238	Supercontig_1.109	+	4811	5821	31.784702	23.695684	25.616602
gene_1239	jgi.p|Botci1|1239	Supercontig_1.109	+	9499	10790	117.335709	87.474472	94.565689
gene_1240	jgi.p|Botci1|1240	Supercontig_1.109	+	11361	14922	88.075203	65.660591	70.983437
gene_1242	jgi.p|Botci1|1242	Supercontig_1.109	+	19115	19546	0.699074	0.521164	0.563413
gene_1241	jgi.p|Botci1|1241	Supercontig_1.109	+	15781	16583	82.431671	61.453304	66.435089
gene_1243	jgi.p|Botci1|1243	Supercontig_1.109	-	22273	23038	17.015633	12.685256	13.713600
gene_1244	jgi.p|Botci1|1244	Supercontig_1.109	-	24717	25100	203.776047	151.916245	164.231506
gene_1245	jgi.p|Botci1|1245	Supercontig_1.109	-	25462	26779	178.807846	133.302322	144.108612
gene_1246	jgi.p|Botci1|1246	Supercontig_1.109	+	27854	28556	479.507233	357.475525	386.454681
gene_1247	jgi.p|Botci1|1247	Supercontig_1.109	+	29355	32452	185.577911	138.349442	149.564896
gene_1248	jgi.p|Botci1|1248	Supercontig_1.109	+	34629	36547	76.698151	57.178928	61.814205
gene_1249	jgi.p|Botci1|1249	Supercontig_1.109	+	37160	38093	5.949130	4.435112	4.794649
gene_1250	jgi.p|Botci1|1250	Supercontig_1.109	+	38477	38968	132.388870	98.696693	106.697655
gene_1251	jgi.p|Botci1|1251	Supercontig_1.109	-	39459	39978	12.579311	9.377952	10.138186
gene_1252	jgi.p|Botci1|1252	Supercontig_1.109	+	40289	41315	4.508591	3.361182	3.633660
gene_1253	jgi.p|Botci1|1253	Supercontig_1.109	-	41772	42309	9.074075	6.764777	7.313171
gene_1254	jgi.p|Botci1|1254	Supercontig_1.109	-	42792	43062	4.317191	3.218492	3.479402
gene_1255	jgi.p|Botci1|1255	Supercontig_1.109	+	43904	45272	38.098103	28.402365	30.704834
gene_1256	jgi.p|Botci1|1256	Supercontig_1.109	+	46848	47677	12.226824	9.115170	9.854102
gene_1257	jgi.p|Botci1|1257	Supercontig_1.109	+	48120	48224	22.200001	16.550234	17.891895
gene_1258	jgi.p|Botci1|1258	Supercontig_1.109	-	48747	50487	143.517273	106.992981	115.666496
gene_1259	jgi.p|Botci1|1259	Supercontig_1.109	+	51404	52976	24.226120	18.060717	19.524830
gene_1261	jgi.p|Botci1|1261	Supercontig_1.109	-	57302	57985	1.871345	1.395099	1.508194
gene_1262	jgi.p|Botci1|1262	Supercontig_1.109	+	60293	61789	4.154418	3.097143	3.348217
gene_1260	jgi.p|Botci1|1260	Supercontig_1.109	+	53488	55279	215.652481	160.770218	173.803238
gene_1266	jgi.p|Botci1|1266	Supercontig_1.109	-	71068	72825	5.755973	4.291112	4.638976
gene_1263	jgi.p|Botci1|1263	Supercontig_1.109	+	62517	64383	9.354000	6.973463	7.538774
gene_1264	jgi.p|Botci1|1264	Supercontig_1.109	-	64470	65280	0.000000	0.000000	0.000000
gene_1265	jgi.p|Botci1|1265	Supercontig_1.109	+	66467	67596	21.307211	15.884654	17.172359
gene_1267	jgi.p|Botci1|1267	Supercontig_1.109	-	75069	77092	1.551303	1.156506	1.250259
gene_1268	jgi.p|Botci1|1268	Supercontig_1.109	+	78253	78994	3.402963	2.536929	2.742588
gene_1269	jgi.p|Botci1|1269	Supercontig_1.109	+	80139	80452	0.000000	0.000000	0.000000
gene_1270	jgi.p|Botci1|1270	Supercontig_1.109	-	82133	83149	75.420227	56.226231	60.784271
gene_1272	jgi.p|Botci1|1272	Supercontig_1.109	-	86022	86314	3.579710	2.668695	2.885036
gene_1271	jgi.p|Botci1|1271	Supercontig_1.109	+	83528	84857	26.454231	19.721786	21.320557
gene_1274	jgi.p|Botci1|1274	Supercontig_1.109	-	90434	93266	1.897562	1.414644	1.529323
gene_1275	jgi.p|Botci1|1275	Supercontig_1.109	-	94407	95493	1.125914	0.839376	0.907421
gene_1276	jgi.p|Botci1|1276	Supercontig_1.109	-	97041	98192	98.580727	73.492523	79.450279
gene_1277	jgi.p|Botci1|1277	Supercontig_1.109	+	100812	103230	17.841370	13.300847	14.379096
gene_1278	jgi.p|Botci1|1278	Supercontig_1.109	-	107488	109625	110.767891	82.578125	89.272408
gene_1279	jgi.p|Botci1|1279	Supercontig_1.109	-	110254	111867	104.082878	77.594406	83.884689
gene_1280	jgi.p|Botci1|1280	Supercontig_1.109	-	114182	116275	105.842331	78.906090	85.302696
gene_1281	jgi.p|Botci1|1281	Supercontig_1.109	-	119720	120753	653.114014	486.900391	526.371521
gene_1282	jgi.p|Botci1|1282	Supercontig_1.109	+	121046	121243	9.257576	6.901578	7.461062
gene_1283	jgi.p|Botci1|1283	Supercontig_1.109	+	122483	122620	6.021739	4.489243	4.853168
gene_1284	jgi.p|Botci1|1284	Supercontig_1.109	+	123364	124117	766.725525	571.598450	617.935730
gene_1285	jgi.p|Botci1|1285	Supercontig_1.109	-	124733	126803	59.653214	44.471828	48.076984
gene_1286	jgi.p|Botci1|1286	Supercontig_1.109	+	127316	129206	88.707504	66.131973	71.493034
gene_1291	jgi.p|Botci1|1291	Supercontig_1.109	-	138419	138961	10.175000	7.585524	8.200452
gene_1477	jgi.p|Botci1|1477	Supercontig_1.110	+	2993	4081	2.925620	2.181067	2.357878
gene_1476	jgi.p|Botci1|1476	Supercontig_1.110	-	182	1490	32.052208	23.895113	25.832197
gene_1478	jgi.p|Botci1|1478	Supercontig_1.110	-	4919	5289	0.865085	0.644926	0.697208
gene_1479	jgi.p|Botci1|1479	Supercontig_1.110	-	8199	10743	0.313230	0.233515	0.252445
gene_1287	jgi.p|Botci1|1287	Supercontig_1.109	-	131250	131588	159.350677	118.796875	128.427277
gene_1288	jgi.p|Botci1|1288	Supercontig_1.109	-	132085	133873	355.058105	264.697937	286.155975
gene_1289	jgi.p|Botci1|1289	Supercontig_1.109	+	135173	135535	0.000000	0.000000	0.000000
gene_1290	jgi.p|Botci1|1290	Supercontig_1.109	+	136144	137380	77.979172	58.133938	62.846630
gene_1482	jgi.p|Botci1|1482	Supercontig_1.110	-	15554	17337	0.694883	0.518039	0.560035
gene_1485	jgi.p|Botci1|1485	Supercontig_1.110	-	20161	20319	3.012579	2.245896	2.427962
gene_1484	jgi.p|Botci1|1484	Supercontig_1.110	-	19088	19645	3.707885	2.764251	2.988338
gene_1486	jgi.p|Botci1|1486	Supercontig_1.110	-	21175	21390	2.310185	1.722257	1.861873
gene_1480	jgi.p|Botci1|1480	Supercontig_1.110	+	11861	13631	0.000000	0.000000	0.000000
gene_1481	jgi.p|Botci1|1481	Supercontig_1.110	-	14163	15034	140.461914	104.715195	113.204056
gene_1487	jgi.p|Botci1|1487	Supercontig_1.110	-	25772	26156	65.585030	48.894032	52.857681
gene_1488	jgi.p|Botci1|1488	Supercontig_1.110	-	28400	29579	59.992855	44.725037	48.350719
gene_1489	jgi.p|Botci1|1489	Supercontig_1.110	-	30214	30303	16.633333	12.400249	13.405489
gene_1491	jgi.p|Botci1|1491	Supercontig_1.110	+	36351	37527	5.226620	3.896477	4.212348
gene_1492	jgi.p|Botci1|1492	Supercontig_1.110	-	38171	40003	0.856441	0.638482	0.690241
gene_1493	jgi.p|Botci1|1493	Supercontig_1.110	-	41783	42376	44.333336	33.050766	35.730064
