Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_6218	jgi.p|Botci1|6218	Supercontig_1.200	-	12340	12764	0.000000	0.000000	0.000000
gene_6215	jgi.p|Botci1|6215	Supercontig_1.200	-	4031	4816	40.163746	30.794481	30.734898
gene_6219	jgi.p|Botci1|6219	Supercontig_1.200	+	14594	15272	6.856345	5.256920	5.246748
gene_6224	jgi.p|Botci1|6224	Supercontig_1.200	-	29114	29719	2.221122	1.702986	1.699691
gene_6225	jgi.p|Botci1|6225	Supercontig_1.200	+	30278	32047	1.426447	1.093690	1.091574
gene_6226	jgi.p|Botci1|6226	Supercontig_1.200	-	32431	33958	7.620592	5.842885	5.831581
gene_6228	jgi.p|Botci1|6228	Supercontig_1.201	-	655	903	0.666667	0.511149	0.510160
gene_6227	jgi.p|Botci1|6227	Supercontig_1.200	-	34983	36407	4.755974	3.646516	3.639461
gene_6232	jgi.p|Botci1|6232	Supercontig_1.201	+	15889	16495	0.000000	0.000000	0.000000
gene_6233	jgi.p|Botci1|6233	Supercontig_1.201	-	16708	16824	0.675214	0.517702	0.516701
gene_6234	jgi.p|Botci1|6234	Supercontig_1.201	-	18831	19365	1.600952	1.227487	1.225112
gene_6235	jgi.p|Botci1|6235	Supercontig_1.201	+	19901	20596	2.471578	1.895016	1.891350
gene_6229	jgi.p|Botci1|6229	Supercontig_1.201	-	8161	8400	7.154167	5.485267	5.474654
gene_6230	jgi.p|Botci1|6230	Supercontig_1.201	-	9292	11258	5.705020	4.374172	4.365709
gene_6220	jgi.p|Botci1|6220	Supercontig_1.200	-	16623	17513	559.168579	428.727570	427.898071
gene_6221	jgi.p|Botci1|6221	Supercontig_1.200	-	18541	20662	115.967262	88.914803	88.742775
gene_6222	jgi.p|Botci1|6222	Supercontig_1.200	+	21687	25362	21.616835	16.574131	16.542063
gene_6223	jgi.p|Botci1|6223	Supercontig_1.200	-	26327	27027	0.000000	0.000000	0.000000
gene_6238	jgi.p|Botci1|6238	Supercontig_1.201	-	27541	28609	0.000000	0.000000	0.000000
gene_6237	jgi.p|Botci1|6237	Supercontig_1.201	+	25930	26518	83.443817	63.978321	63.854534
gene_6239	jgi.p|Botci1|6239	Supercontig_1.201	-	29792	31174	11.250181	8.625776	8.609087
gene_6240	jgi.p|Botci1|6240	Supercontig_1.201	-	32586	33835	6.228096	4.775227	4.765987
gene_6241	jgi.p|Botci1|6241	Supercontig_1.201	+	34691	34993	5.313531	4.074008	4.066126
gene_6242	jgi.p|Botci1|6242	Supercontig_1.202	-	3042	4831	10.638470	8.156763	8.140982
gene_6243	jgi.p|Botci1|6243	Supercontig_1.202	+	5097	5654	57.718639	44.254227	44.168602
gene_6244	jgi.p|Botci1|6244	Supercontig_1.202	-	6210	7431	101.582428	77.885620	77.734917
gene_6247	jgi.p|Botci1|6247	Supercontig_1.202	+	11831	12091	1.210728	0.928293	0.926497
gene_6245	jgi.p|Botci1|6245	Supercontig_1.202	+	8201	9132	21.338150	16.360456	16.328802
gene_6248	jgi.p|Botci1|6248	Supercontig_1.202	-	13367	14916	4.335676	3.324264	3.317832
gene_6249	jgi.p|Botci1|6249	Supercontig_1.202	-	15937	17655	11.416970	8.753658	8.736721
gene_6252	jgi.p|Botci1|6252	Supercontig_1.202	-	27234	27523	0.000000	0.000000	0.000000
gene_6250	jgi.p|Botci1|6250	Supercontig_1.202	-	18391	20635	61.396832	47.074379	46.983299
gene_6251	jgi.p|Botci1|6251	Supercontig_1.202	+	22641	24627	64.441711	49.408962	49.313366
gene_6253	jgi.p|Botci1|6253	Supercontig_1.202	+	27852	30229	9.334181	7.156734	7.142887
gene_6254	jgi.p|Botci1|6254	Supercontig_1.202	-	30514	30606	10.634409	8.153649	8.137874
gene_6255	jgi.p|Botci1|6255	Supercontig_1.202	+	30861	31307	19.203579	14.723833	14.695343
gene_6256	jgi.p|Botci1|6256	Supercontig_1.202	+	32061	33864	2.056946	1.577109	1.574057
gene_6257	jgi.p|Botci1|6257	Supercontig_1.202	-	34541	36404	3.650363	2.798818	2.793403
gene_6259	jgi.p|Botci1|6259	Supercontig_1.203	-	67	1218	112.116577	85.962395	85.796074
gene_6261	jgi.p|Botci1|6261	Supercontig_1.203	+	5416	6406	2.048844	1.570897	1.567857
gene_6262	jgi.p|Botci1|6262	Supercontig_1.203	-	7474	8863	7.947397	6.093455	6.081665
gene_6263	jgi.p|Botci1|6263	Supercontig_1.203	-	9782	10447	0.000000	0.000000	0.000000
gene_6264	jgi.p|Botci1|6264	Supercontig_1.203	-	10826	12409	1.715278	1.315144	1.312599
gene_6265	jgi.p|Botci1|6265	Supercontig_1.203	-	13107	14204	5.267375	4.038620	4.030805
gene_6260	jgi.p|Botci1|6260	Supercontig_1.203	-	2180	5032	89.695564	68.771683	68.638626
gene_6266	jgi.p|Botci1|6266	Supercontig_1.203	-	15240	16883	50.716545	38.885559	38.810322
gene_6267	jgi.p|Botci1|6267	Supercontig_1.203	+	18384	23448	18.856840	14.457978	14.430005
gene_6268	jgi.p|Botci1|6268	Supercontig_1.203	+	25185	26437	73.211426	56.132912	56.024300
gene_6269	jgi.p|Botci1|6269	Supercontig_1.203	+	26746	27834	128.692383	98.671448	98.480537
gene_6270	jgi.p|Botci1|6270	Supercontig_1.203	+	28907	29739	41.805267	32.053074	31.991056
gene_6272	jgi.p|Botci1|6272	Supercontig_1.203	+	35275	35843	1.072678	0.822447	0.820856
gene_6271	jgi.p|Botci1|6271	Supercontig_1.203	-	33074	33504	17.591434	13.487763	13.461666
gene_6273	jgi.p|Botci1|6273	Supercontig_1.203	-	36193	36687	0.843249	0.646539	0.645288
gene_6274	jgi.p|Botci1|6274	Supercontig_1.204	-	70	2802	1.125962	0.863301	0.861631
gene_6275	jgi.p|Botci1|6275	Supercontig_1.204	-	3588	4746	6.116848	4.689930	4.680856
gene_6277	jgi.p|Botci1|6277	Supercontig_1.204	-	10074	11419	1.573468	1.206415	1.204080
gene_6276	jgi.p|Botci1|6276	Supercontig_1.204	-	5764	9388	2.661420	2.040573	2.036625
gene_6278	jgi.p|Botci1|6278	Supercontig_1.204	-	12063	12864	3.865558	2.963814	2.958079
gene_6279	jgi.p|Botci1|6279	Supercontig_1.204	+	13391	14803	2.134466	1.636545	1.633379
gene_6280	jgi.p|Botci1|6280	Supercontig_1.204	+	15594	16725	1.977106	1.515893	1.512960
gene_6283	jgi.p|Botci1|6283	Supercontig_1.204	-	22559	22729	1.748538	1.340645	1.338051
gene_6281	jgi.p|Botci1|6281	Supercontig_1.204	+	17864	19238	7.470900	5.728114	5.717031
gene_6285	jgi.p|Botci1|6285	Supercontig_1.204	+	24475	24624	0.373333	0.286243	0.285689
gene_6284	jgi.p|Botci1|6284	Supercontig_1.204	-	23383	23922	1.951852	1.496530	1.493635
gene_6286	jgi.p|Botci1|6286	Supercontig_1.204	+	25637	26161	0.554286	0.424984	0.424162
gene_6290	jgi.p|Botci1|6290	Supercontig_1.205	-	135	344	0.000000	0.000000	0.000000
gene_6287	jgi.p|Botci1|6287	Supercontig_1.204	-	27298	28122	2.355151	1.805749	1.802255
gene_6291	jgi.p|Botci1|6291	Supercontig_1.205	+	1198	2427	30.594357	23.457407	23.412020
gene_6292	jgi.p|Botci1|6292	Supercontig_1.205	-	2723	4854	45.970417	35.246590	35.178394
gene_6296	jgi.p|Botci1|6296	Supercontig_1.205	+	12086	12386	0.000000	0.000000	0.000000
gene_6297	jgi.p|Botci1|6297	Supercontig_1.205	+	12829	15608	1.828624	1.402049	1.399336
gene_6298	jgi.p|Botci1|6298	Supercontig_1.205	-	16914	18450	2.707379	2.075811	2.071794
gene_6299	jgi.p|Botci1|6299	Supercontig_1.205	+	20734	22676	2.284264	1.751399	1.748010
gene_6293	jgi.p|Botci1|6293	Supercontig_1.205	-	7185	8510	36.202644	27.757412	27.703707
gene_6294	jgi.p|Botci1|6294	Supercontig_1.205	+	8814	9467	85.284088	65.389297	65.262779
gene_6295	jgi.p|Botci1|6295	Supercontig_1.205	-	9813	11728	27.694441	21.233973	21.192888
gene_6300	jgi.p|Botci1|6300	Supercontig_1.205	+	23113	24751	16.156696	12.387716	12.363748
gene_6302	jgi.p|Botci1|6302	Supercontig_1.205	+	35952	37392	0.000000	0.000000	0.000000
gene_6301	jgi.p|Botci1|6301	Supercontig_1.205	+	28877	30970	19.285406	14.786571	14.757961
gene_6303	jgi.p|Botci1|6303	Supercontig_1.206	-	905	2393	13.144722	10.078365	10.058866
gene_6304	jgi.p|Botci1|6304	Supercontig_1.206	-	4218	6169	5.592943	4.288240	4.279943
gene_6305	jgi.p|Botci1|6305	Supercontig_1.206	+	6571	7402	149.418839	114.562904	114.341248
gene_6306	jgi.p|Botci1|6306	Supercontig_1.206	-	8919	11109	101.095375	77.512184	77.362213
gene_6309	jgi.p|Botci1|6309	Supercontig_1.206	-	18139	20379	2903.683350	2226.321777	2222.014160
gene_6314	jgi.p|Botci1|6314	Supercontig_1.206	-	30849	31598	0.000000	0.000000	0.000000
gene_6315	jgi.p|Botci1|6315	Supercontig_1.206	+	32115	33313	1.711541	1.312279	1.309739
gene_6310	jgi.p|Botci1|6310	Supercontig_1.206	-	21993	23493	69.089691	52.972675	52.870182
gene_6311	jgi.p|Botci1|6311	Supercontig_1.206	+	24283	24987	307.675415	235.901932	235.445496
gene_6312	jgi.p|Botci1|6312	Supercontig_1.206	-	25262	26586	30.968037	23.743917	23.697975
gene_6313	jgi.p|Botci1|6313	Supercontig_1.206	-	27169	28509	905.727844	694.442627	693.099060
gene_6317	jgi.p|Botci1|6317	Supercontig_1.207	+	4056	5159	63.598766	48.762657	48.668312
gene_6316	jgi.p|Botci1|6316	Supercontig_1.207	+	224	2328	260.252502	199.541656	199.155579
gene_6318	jgi.p|Botci1|6318	Supercontig_1.207	+	6176	7021	1129.807129	866.249451	864.573425
gene_6319	jgi.p|Botci1|6319	Supercontig_1.207	-	7385	7608	4.788274	3.671281	3.664178
gene_6320	jgi.p|Botci1|6320	Supercontig_1.207	+	8050	11843	28.434431	21.801342	21.759161
gene_6321	jgi.p|Botci1|6321	Supercontig_1.207	-	12438	13260	83.678551	64.158295	64.034164
gene_6322	jgi.p|Botci1|6322	Supercontig_1.207	+	13514	15649	18.963350	14.539642	14.511511
gene_6323	jgi.p|Botci1|6323	Supercontig_1.207	-	16190	16510	85.096573	65.245529	65.119293
gene_6324	jgi.p|Botci1|6324	Supercontig_1.207	+	17412	19633	67.741531	51.939014	51.838516
gene_6325	jgi.p|Botci1|6325	Supercontig_1.207	-	19965	20732	177.168884	135.839523	135.576691
gene_6328	jgi.p|Botci1|6328	Supercontig_1.207	+	25699	27952	0.339713	0.260466	0.259962
gene_6329	jgi.p|Botci1|6329	Supercontig_1.207	-	30637	31073	1.521999	1.166952	1.164694
gene_6335	jgi.p|Botci1|6335	Supercontig_1.208	+	16763	18974	0.000000	0.000000	0.000000
gene_6330	jgi.p|Botci1|6330	Supercontig_1.208	-	957	2840	0.694719	0.532657	0.531627
gene_6338	jgi.p|Botci1|6338	Supercontig_1.208	-	25122	26071	0.000000	0.000000	0.000000
gene_6340	jgi.p|Botci1|6340	Supercontig_1.208	-	37316	38347	0.000000	0.000000	0.000000
gene_6339	jgi.p|Botci1|6339	Supercontig_1.208	-	30709	32539	0.775593	0.594665	0.593515
gene_6326	jgi.p|Botci1|6326	Supercontig_1.207	-	21455	22182	619.135193	474.705383	473.786896
gene_6327	jgi.p|Botci1|6327	Supercontig_1.207	+	22462	23348	124.643959	95.567429	95.382523
gene_6342	jgi.p|Botci1|6342	Supercontig_1.209	-	535	720	84.005379	64.408882	64.284264
gene_6343	jgi.p|Botci1|6343	Supercontig_1.209	+	1023	3980	69.114601	52.991776	52.889248
gene_6344	jgi.p|Botci1|6344	Supercontig_1.209	-	4750	6040	79.041084	60.602642	60.485390
gene_6345	jgi.p|Botci1|6345	Supercontig_1.209	-	8196	9452	39.357994	30.176691	30.118307
gene_6346	jgi.p|Botci1|6346	Supercontig_1.209	-	10084	10434	187.262115	143.578232	143.300430
gene_6347	jgi.p|Botci1|6347	Supercontig_1.209	-	11663	12163	72.538925	55.617283	55.509678
gene_6348	jgi.p|Botci1|6348	Supercontig_1.209	-	12766	16502	71.269753	54.644180	54.538456
gene_6349	jgi.p|Botci1|6349	Supercontig_1.209	-	17247	17931	127.998314	98.139290	97.949409
gene_6350	jgi.p|Botci1|6350	Supercontig_1.209	-	18735	19985	68.328384	52.388966	52.287601
gene_6351	jgi.p|Botci1|6351	Supercontig_1.209	-	21510	22362	122.325233	93.789604	93.608139
gene_6352	jgi.p|Botci1|6352	Supercontig_1.209	-	23377	23517	29.460993	22.588430	22.544725
gene_6353	jgi.p|Botci1|6353	Supercontig_1.209	+	26066	27487	7.456643	5.717182	5.706120
gene_6354	jgi.p|Botci1|6354	Supercontig_1.209	-	31601	33095	153.512695	117.701759	117.474030
gene_6519	jgi.p|Botci1|6519	Supercontig_1.210	-	2435	3136	3.213380	2.463773	2.459007
gene_6521	jgi.p|Botci1|6521	Supercontig_1.210	-	8765	9279	0.991742	0.760392	0.758920
gene_6518	jgi.p|Botci1|6518	Supercontig_1.210	-	95	1018	27.141775	20.810232	20.769968
gene_6523	jgi.p|Botci1|6523	Supercontig_1.210	-	12245	12475	2.584416	1.981532	1.977698
gene_6524	jgi.p|Botci1|6524	Supercontig_1.210	-	13936	14097	2.919753	2.238643	2.234311
gene_6528	jgi.p|Botci1|6528	Supercontig_1.210	+	23005	23658	0.000000	0.000000	0.000000
gene_6529	jgi.p|Botci1|6529	Supercontig_1.210	+	24161	24777	0.000000	0.000000	0.000000
gene_6530	jgi.p|Botci1|6530	Supercontig_1.210	+	26734	27599	0.000000	0.000000	0.000000
gene_6527	jgi.p|Botci1|6527	Supercontig_1.210	+	21882	22330	41.643589	31.929111	31.867332
gene_6531	jgi.p|Botci1|6531	Supercontig_1.210	-	29112	32196	27.945187	21.426228	21.384769
gene_6532	jgi.p|Botci1|6532	Supercontig_1.211	-	78	3534	24.904118	19.094568	19.057623
gene_6533	jgi.p|Botci1|6533	Supercontig_1.211	-	4526	7741	54.147335	41.516022	41.435696
gene_6536	jgi.p|Botci1|6536	Supercontig_1.211	-	13229	14369	0.933953	0.716084	0.714698
gene_6534	jgi.p|Botci1|6534	Supercontig_1.211	+	9772	10706	79.665237	61.081192	60.963017
gene_6535	jgi.p|Botci1|6535	Supercontig_1.211	-	11388	12388	3.651569	2.799744	2.794327
gene_6538	jgi.p|Botci1|6538	Supercontig_1.211	-	18067	18556	0.000000	0.000000	0.000000
gene_6537	jgi.p|Botci1|6537	Supercontig_1.211	-	16066	17362	23.744144	18.205191	18.169966
gene_6539	jgi.p|Botci1|6539	Supercontig_1.211	+	18828	20554	21.588587	16.552473	16.520447
gene_6540	jgi.p|Botci1|6540	Supercontig_1.211	+	24969	25460	29.886179	22.914431	22.870094
gene_6541	jgi.p|Botci1|6541	Supercontig_1.211	-	25974	27323	31.827408	24.402815	24.355600
gene_6542	jgi.p|Botci1|6542	Supercontig_1.212	+	1112	2440	7.671587	5.881985	5.870604
gene_6543	jgi.p|Botci1|6543	Supercontig_1.212	-	5067	9155	129.257050	99.104393	98.912643
gene_6546	jgi.p|Botci1|6546	Supercontig_1.212	+	19951	20571	10.571659	8.105537	8.089855
gene_6547	jgi.p|Botci1|6547	Supercontig_1.212	+	21362	21869	20.173401	15.467417	15.437490
gene_6544	jgi.p|Botci1|6544	Supercontig_1.212	-	10401	10619	0.630137	0.483141	0.482206
gene_6545	jgi.p|Botci1|6545	Supercontig_1.212	+	13055	18798	150.644821	115.502899	115.279419
gene_6548	jgi.p|Botci1|6548	Supercontig_1.212	+	22520	23117	41.998631	32.201328	32.139027
gene_6549	jgi.p|Botci1|6549	Supercontig_1.212	-	23256	24240	31.969053	24.511417	24.463995
gene_6550	jgi.p|Botci1|6550	Supercontig_1.212	+	24646	28644	33.031998	25.326403	25.277401
gene_6551	jgi.p|Botci1|6551	Supercontig_1.213	+	2030	2784	0.000000	0.000000	0.000000
gene_6552	jgi.p|Botci1|6552	Supercontig_1.213	+	4478	5856	91.666672	70.282974	70.146988
gene_6555	jgi.p|Botci1|6555	Supercontig_1.213	+	13400	13768	0.000000	0.000000	0.000000
gene_6556	jgi.p|Botci1|6556	Supercontig_1.213	+	14935	15303	0.000000	0.000000	0.000000
gene_6553	jgi.p|Botci1|6553	Supercontig_1.213	+	10665	11042	402.500000	308.606140	308.009033
gene_6554	jgi.p|Botci1|6554	Supercontig_1.213	-	12705	12936	303.366150	232.597900	232.147858
gene_6557	jgi.p|Botci1|6557	Supercontig_1.213	-	16826	21679	4.473768	3.430143	3.423506
gene_6558	jgi.p|Botci1|6558	Supercontig_1.213	+	22492	22983	49.687668	38.096691	38.022984
gene_6559	jgi.p|Botci1|6559	Supercontig_1.213	-	23343	23590	0.000000	0.000000	0.000000
gene_6560	jgi.p|Botci1|6560	Supercontig_1.213	-	25886	26068	43.278690	33.182781	33.118580
gene_6561	jgi.p|Botci1|6561	Supercontig_1.213	+	26559	27350	65.394554	50.139530	50.042519
gene_6562	jgi.p|Botci1|6562	Supercontig_1.214	-	1165	2052	109.532661	83.981247	83.818756
gene_6565	jgi.p|Botci1|6565	Supercontig_1.214	+	9014	9148	1.237037	0.948465	0.946630
gene_6563	jgi.p|Botci1|6563	Supercontig_1.214	+	3169	5529	22.049555	16.905909	16.873198
gene_6564	jgi.p|Botci1|6564	Supercontig_1.214	-	6016	7002	80.740509	61.905632	61.785858
gene_6567	jgi.p|Botci1|6567	Supercontig_1.214	-	11363	11692	3.903573	2.992960	2.987170
gene_6566	jgi.p|Botci1|6566	Supercontig_1.214	+	9910	10889	46.516167	35.665028	35.596024
gene_6568	jgi.p|Botci1|6568	Supercontig_1.214	+	15611	15887	61.089203	46.838516	46.747894
gene_6569	jgi.p|Botci1|6569	Supercontig_1.214	-	18166	18726	4.097300	3.141495	3.135417
gene_6570	jgi.p|Botci1|6570	Supercontig_1.214	+	19497	19829	46.057056	35.313023	35.244694
gene_6571	jgi.p|Botci1|6571	Supercontig_1.214	+	22408	22515	46.638889	35.759125	35.689938
gene_6573	jgi.p|Botci1|6573	Supercontig_1.215	+	4052	4269	0.000000	0.000000	0.000000
gene_6572	jgi.p|Botci1|6572	Supercontig_1.214	+	26326	26511	1907.957031	1462.875122	1460.044678
gene_6580	jgi.p|Botci1|6580	Supercontig_1.215	-	20957	22525	0.000000	0.000000	0.000000
gene_6574	jgi.p|Botci1|6574	Supercontig_1.215	-	4923	5220	0.000000	0.000000	0.000000
gene_6575	jgi.p|Botci1|6575	Supercontig_1.215	+	5516	6151	2.267457	1.738512	1.735148
gene_6576	jgi.p|Botci1|6576	Supercontig_1.215	-	6544	7225	6.201923	4.755159	4.745959
gene_6579	jgi.p|Botci1|6579	Supercontig_1.215	+	12781	14364	1.343986	1.030465	1.028472
gene_6581	jgi.p|Botci1|6581	Supercontig_1.216	-	616	1949	3.513580	2.693944	2.688731
gene_6582	jgi.p|Botci1|6582	Supercontig_1.216	+	2206	2540	0.000000	0.000000	0.000000
gene_6585	jgi.p|Botci1|6585	Supercontig_1.216	-	11194	11486	0.000000	0.000000	0.000000
gene_6586	jgi.p|Botci1|6586	Supercontig_1.216	+	12832	13204	0.000000	0.000000	0.000000
gene_6584	jgi.p|Botci1|6584	Supercontig_1.216	+	6512	8056	26.814415	20.559237	20.519459
gene_6587	jgi.p|Botci1|6587	Supercontig_1.216	-	14833	14952	3.441667	2.638806	2.633701
gene_6588	jgi.p|Botci1|6588	Supercontig_1.216	+	17101	17518	2.526947	1.937469	1.933721
gene_6589	jgi.p|Botci1|6589	Supercontig_1.216	+	18003	18245	2.341564	1.795332	1.791858
gene_6590	jgi.p|Botci1|6590	Supercontig_1.216	+	22527	23066	47.067917	36.088070	36.018246
gene_6591	jgi.p|Botci1|6591	Supercontig_1.217	-	330	667	0.000000	0.000000	0.000000
gene_6592	jgi.p|Botci1|6592	Supercontig_1.217	-	2563	3928	27.228552	20.876766	20.836372
gene_6593	jgi.p|Botci1|6593	Supercontig_1.217	+	5530	8614	17.473978	13.397707	13.371784
gene_6594	jgi.p|Botci1|6594	Supercontig_1.217	+	9328	12240	64.206955	49.228970	49.133720
gene_6595	jgi.p|Botci1|6595	Supercontig_1.217	-	15622	17684	17.101023	13.111754	13.086385
gene_6596	jgi.p|Botci1|6596	Supercontig_1.217	+	18238	19600	67.817825	51.997509	51.896900
gene_6598	jgi.p|Botci1|6598	Supercontig_1.218	+	5640	6763	0.819626	0.628426	0.627210
gene_6599	jgi.p|Botci1|6599	Supercontig_1.218	+	10239	10880	6.364096	4.879501	4.870060
gene_6600	jgi.p|Botci1|6600	Supercontig_1.218	+	12331	12519	94.269844	72.278877	72.139038
gene_6604	jgi.p|Botci1|6604	Supercontig_1.218	+	17727	17867	0.560284	0.429583	0.428752
gene_6603	jgi.p|Botci1|6603	Supercontig_1.218	+	16609	17456	8.356321	6.406986	6.394590
gene_6601	jgi.p|Botci1|6601	Supercontig_1.218	+	13441	14070	25453.708984	19515.951172	19478.193359
gene_6606	jgi.p|Botci1|6606	Supercontig_1.219	+	10241	10913	0.610221	0.467871	0.466965
gene_6605	jgi.p|Botci1|6605	Supercontig_1.218	+	18509	19126	933.610046	715.820618	714.435608
gene_6607	jgi.p|Botci1|6607	Supercontig_1.219	-	11475	13683	33.617546	25.775356	25.725487
gene_6608	jgi.p|Botci1|6608	Supercontig_1.219	-	14419	15569	67.010101	51.378208	51.278801
gene_6609	jgi.p|Botci1|6609	Supercontig_1.219	+	19945	20169	68.448891	52.481361	52.379818
gene_6610	jgi.p|Botci1|6610	Supercontig_1.219	-	20950	23016	48.948982	37.530327	37.457714
gene_6611	jgi.p|Botci1|6611	Supercontig_1.219	+	23732	24290	1142.316284	875.840576	874.145935
gene_6762	jgi.p|Botci1|6762	Supercontig_1.220	+	144	356	76.906105	58.965702	58.851616
gene_6763	jgi.p|Botci1|6763	Supercontig_1.220	-	4575	5584	28.798124	22.080193	22.037472
gene_6764	jgi.p|Botci1|6764	Supercontig_1.220	-	7058	7847	3.493682	2.678687	2.673505
gene_6765	jgi.p|Botci1|6765	Supercontig_1.220	-	9137	9465	45.509556	34.893238	34.825726
gene_6766	jgi.p|Botci1|6766	Supercontig_1.220	+	11659	12978	159.965912	122.649590	122.412285
gene_6770	jgi.p|Botci1|6770	Supercontig_1.221	+	6272	6756	6.604278	5.063654	5.053857
gene_6771	jgi.p|Botci1|6771	Supercontig_1.221	-	7568	8906	2.202161	1.688448	1.685181
gene_6772	jgi.p|Botci1|6772	Supercontig_1.221	+	10638	11736	1.785213	1.368765	1.366116
gene_6773	jgi.p|Botci1|6773	Supercontig_1.221	+	13110	13337	1.403509	1.076103	1.074021
gene_6767	jgi.p|Botci1|6767	Supercontig_1.221	-	528	1430	293.146179	224.762009	224.327133
gene_6768	jgi.p|Botci1|6768	Supercontig_1.221	+	2945	3073	1.682171	1.289760	1.287264
gene_6769	jgi.p|Botci1|6769	Supercontig_1.221	+	3630	3815	268.037628	205.510712	205.113083
gene_6776	jgi.p|Botci1|6776	Supercontig_1.221	-	17049	17990	2.151670	1.649736	1.646544
gene_6774	jgi.p|Botci1|6774	Supercontig_1.221	+	14257	14721	3.414763	2.618178	2.613113
gene_6775	jgi.p|Botci1|6775	Supercontig_1.221	-	14908	16465	4.273326	3.276459	3.270119
gene_6778	jgi.p|Botci1|6778	Supercontig_1.222	-	7658	8974	0.000000	0.000000	0.000000
gene_6779	jgi.p|Botci1|6779	Supercontig_1.222	+	9344	10159	0.392824	0.301187	0.300605
gene_6780	jgi.p|Botci1|6780	Supercontig_1.222	+	10566	12814	1.110854	0.851718	0.850070
gene_6782	jgi.p|Botci1|6782	Supercontig_1.222	+	15462	15551	1.644444	1.260834	1.258394
gene_6783	jgi.p|Botci1|6783	Supercontig_1.223	-	310	864	2.320721	1.779351	1.775908
gene_6781	jgi.p|Botci1|6781	Supercontig_1.222	-	13873	15169	5.703704	4.373163	4.364702
gene_6777	jgi.p|Botci1|6777	Supercontig_1.222	-	445	6541	139.025528	106.594116	106.387871
gene_6792	jgi.p|Botci1|6792	Supercontig_1.223	+	15338	15727	1.860084	1.426170	1.423410
gene_6784	jgi.p|Botci1|6784	Supercontig_1.223	-	2879	4128	22.926365	17.578178	17.544167
gene_6785	jgi.p|Botci1|6785	Supercontig_1.223	+	4726	4917	35.437500	27.170757	27.118187
gene_6786	jgi.p|Botci1|6786	Supercontig_1.223	+	5478	5841	13.493776	10.345993	10.325975
gene_6787	jgi.p|Botci1|6787	Supercontig_1.223	+	6127	6535	67.428825	51.699253	51.599224
gene_6788	jgi.p|Botci1|6788	Supercontig_1.223	-	6746	7177	68.775459	52.731750	52.629719
gene_6789	jgi.p|Botci1|6789	Supercontig_1.223	+	7999	9101	126.922501	97.314438	97.126160
gene_6790	jgi.p|Botci1|6790	Supercontig_1.223	+	9662	9757	1.135417	0.870551	0.868866
gene_6791	jgi.p|Botci1|6791	Supercontig_1.223	+	10528	10989	2.958874	2.268638	2.264248
gene_6793	jgi.p|Botci1|6793	Supercontig_1.224	-	44	1654	96.915863	74.307655	74.163879
gene_6794	jgi.p|Botci1|6794	Supercontig_1.224	+	2114	2992	40.500000	31.052294	30.992214
gene_6795	jgi.p|Botci1|6795	Supercontig_1.224	-	3793	6075	9.724886	7.456297	7.441870
gene_6796	jgi.p|Botci1|6796	Supercontig_1.224	-	7609	8736	31.759752	24.350943	24.303827
gene_6797	jgi.p|Botci1|6797	Supercontig_1.224	-	13705	13797	58.978493	45.220184	45.132694
gene_6798	jgi.p|Botci1|6798	Supercontig_1.224	-	14783	17404	3.493061	2.678211	2.673029
gene_6799	jgi.p|Botci1|6799	Supercontig_1.225	+	185	1140	124.378593	95.363960	95.179451
gene_6800	jgi.p|Botci1|6800	Supercontig_1.225	-	2135	3333	20.626436	15.814770	15.784171
gene_6801	jgi.p|Botci1|6801	Supercontig_1.225	-	4996	5301	42.140522	32.310120	32.247608
gene_6802	jgi.p|Botci1|6802	Supercontig_1.225	-	7847	8809	48.976116	37.551132	37.478477
gene_6807	jgi.p|Botci1|6807	Supercontig_1.226	+	160	1253	0.000000	0.000000	0.000000
gene_6803	jgi.p|Botci1|6803	Supercontig_1.225	+	10617	11622	70.205055	53.827854	53.723705
gene_6804	jgi.p|Botci1|6804	Supercontig_1.225	-	12176	12892	38.165901	29.262686	29.206068
gene_6805	jgi.p|Botci1|6805	Supercontig_1.225	+	13488	14493	61.675957	47.288395	47.196899
gene_6809	jgi.p|Botci1|6809	Supercontig_1.226	+	4291	5294	0.496667	0.380806	0.380069
gene_6808	jgi.p|Botci1|6808	Supercontig_1.226	-	2094	3902	1.608424	1.233216	1.230830
gene_6806	jgi.p|Botci1|6806	Supercontig_1.225	+	15787	16491	49.339081	37.829426	37.756229
gene_6810	jgi.p|Botci1|6810	Supercontig_1.226	+	8630	11396	9.528328	7.305592	7.291456
gene_6813	jgi.p|Botci1|6813	Supercontig_1.227	+	7837	9139	0.908566	0.696619	0.695271
gene_6816	jgi.p|Botci1|6816	Supercontig_1.227	+	16415	19355	0.418605	0.320954	0.320333
gene_6811	jgi.p|Botci1|6811	Supercontig_1.226	+	11943	16279	5.802104	4.448608	4.440001
gene_6818	jgi.p|Botci1|6818	Supercontig_1.228	+	5637	7101	0.238311	0.182719	0.182365
gene_6817	jgi.p|Botci1|6817	Supercontig_1.228	+	3859	4716	9.847278	7.550138	7.535530
gene_6820	jgi.p|Botci1|6820	Supercontig_1.229	-	5796	6063	0.000000	0.000000	0.000000
gene_6821	jgi.p|Botci1|6821	Supercontig_1.229	+	14172	14565	0.000000	0.000000	0.000000
