chr	pos	str	con	per_site_wei
Chr1	16961767	+	CHG	0.8
Chr1	16961828	+	CHG	1.0
Chr1	16961840	+	CHG	1.0
Chr1	16961869	+	CHG	1.0
Chr1	16961898	+	CHG	0.4
Chr1	16961907	+	CHG	0.6
Chr1	16961925	+	CHG	0.5
Chr1	16961948	+	CHG	0.7142857142857143
Chr1	16961958	+	CHG	0.25
Chr1	16962025	+	CHG	0.7
Chr1	16962090	+	CHG	0.2222222222222222
Chr1	16962130	+	CHG	1.0
Chr1	16962132	-	CHG	1.0
Chr1	16962290	+	CHG	0.5714285714285714
Chr1	16962292	-	CHG	0.5714285714285714
Chr1	16962300	+	CHG	0.35714285714285715
Chr1	16962302	-	CHG	0.3333333333333333
Chr1	16962434	+	CHG	0.2
Chr1	16962468	-	CHG	1.0
Chr1	16962546	+	CHG	0.5
Chr1	16962548	-	CHG	0.7142857142857143
Chr1	16962551	+	CHG	0.3333333333333333
Chr1	16962849	+	CHG	0.2631578947368421
Chr1	16965860	+	CHG	0.6
Chr1	16965865	-	CHG	0.75
Chr1	16965870	+	CHG	0.6
Chr1	16966038	-	CHG	1.0
Chr1	16966041	-	CHG	0.5
Chr1	16966051	-	CHG	0.6666666666666666
Chr1	16966082	-	CHG	0.3333333333333333
Chr1	16966407	-	CHG	0.8
Chr1	16966999	+	CHG	0.36363636363636365
Chr1	16967292	+	CHG	0.3333333333333333
Chr1	16967294	-	CHG	0.7272727272727273
Chr1	16968133	+	CHG	0.6666666666666666
Chr1	16968135	-	CHG	0.6666666666666666
Chr1	16968143	+	CHG	0.2857142857142857
Chr1	16968146	-	CHG	0.2
Chr1	16968507	+	CHG	0.16666666666666666
Chr1	16968687	+	CHG	0.3333333333333333
Chr1	16968707	+	CHG	0.42857142857142855
Chr1	16968957	+	CHG	0.5714285714285714
Chr1	16968973	+	CHG	0.5555555555555556
Chr1	16969027	+	CHG	0.25
Chr1	16969029	-	CHG	0.2857142857142857
Chr1	16969066	+	CHG	0.42857142857142855
Chr1	16969068	-	CHG	0.4444444444444444
Chr1	16969163	+	CHG	0.8333333333333334
Chr1	16969165	-	CHG	0.9
Chr1	16969173	+	CHG	1.0
Chr1	16969175	-	CHG	0.8571428571428571
Chr1	16969253	+	CHG	0.4
Chr1	16969648	-	CHG	0.3333333333333333
Chr1	16974856	+	CHG	0.375
Chr1	16974858	-	CHG	0.2
Chr1	16974906	+	CHG	0.3333333333333333
Chr1	16974947	+	CHG	0.6666666666666666
Chr1	16974949	-	CHG	0.75
Chr1	16974974	+	CHG	0.25
Chr1	16975146	+	CHG	0.5384615384615384
Chr1	16975264	+	CHG	0.8
Chr1	16975266	-	CHG	0.8333333333333334
Chr1	16975274	+	CHG	0.9090909090909091
Chr1	16975276	-	CHG	0.6666666666666666
Chr1	16984740	+	CHG	0.45454545454545453
Chr1	16984742	-	CHG	0.5833333333333334
Chr1	16984813	-	CHG	0.25
Chr1	16985094	+	CHG	0.2857142857142857
Chr1	16985155	+	CHG	0.625
Chr1	16985211	+	CHG	0.8333333333333334
Chr1	16985244	+	CHG	0.6
Chr1	16985405	+	CHG	1.0
Chr1	16985461	+	CHG	0.4
Chr1	16985500	+	CHG	0.25
Chr1	16985558	+	CHG	0.2727272727272727
Chr1	16985560	-	CHG	0.8
Chr1	16985595	+	CHG	0.2
Chr1	16985605	+	CHG	0.7777777777777778
Chr1	16985607	-	CHG	0.8333333333333334
Chr1	16985620	-	CHG	0.8333333333333334
Chr1	16985675	-	CHG	0.3333333333333333
Chr1	16985701	-	CHG	0.8571428571428571
Chr1	16985719	-	CHG	0.5714285714285714
Chr1	16985727	-	CHG	0.42857142857142855
Chr1	16985734	+	CHG	0.8
Chr1	16985736	-	CHG	0.42857142857142855
Chr1	16985791	+	CHG	0.4
Chr1	16985802	-	CHG	1.0
Chr1	16985901	-	CHG	0.25
Chr1	16985907	-	CHG	0.2222222222222222
Chr1	16985975	-	CHG	0.4166666666666667
Chr1	16986029	-	CHG	0.9166666666666666
Chr1	16986056	+	CHG	0.6
Chr1	16986058	-	CHG	0.7692307692307693
Chr1	16986070	+	CHG	0.7142857142857143
Chr1	16986072	-	CHG	0.8666666666666667
Chr1	16986118	+	CHG	0.375
Chr1	16986121	-	CHG	0.46153846153846156
Chr1	16986188	+	CHG	0.8571428571428571
Chr1	16986190	-	CHG	0.9166666666666666
Chr1	16986263	-	CHG	0.3076923076923077
Chr1	16986349	-	CHG	0.46153846153846156
Chr1	16986441	+	CHG	0.42857142857142855
Chr1	16986443	-	CHG	0.21428571428571427
Chr1	16986486	-	CHG	0.4166666666666667
Chr1	16986495	-	CHG	0.18181818181818182
Chr1	16986591	-	CHG	0.2
Chr1	16986626	-	CHG	0.2727272727272727
Chr1	16986630	-	CHG	0.18181818181818182
Chr1	16986691	-	CHG	0.2857142857142857
Chr1	16986954	-	CHG	0.5714285714285714
Chr1	16986994	+	CHG	0.18181818181818182
Chr1	16987026	-	CHG	0.5
Chr1	16987195	+	CHG	0.8888888888888888
Chr1	16987197	-	CHG	0.5384615384615384
Chr1	16987234	+	CHG	0.7272727272727273
Chr1	16987236	-	CHG	0.8
Chr1	16987247	+	CHG	0.6666666666666666
Chr1	16987249	-	CHG	0.625
Chr1	16987282	+	CHG	0.6923076923076923
Chr1	16987284	-	CHG	0.7333333333333333
Chr1	16987310	-	CHG	0.6923076923076923
Chr1	16987321	+	CHG	1.0
Chr1	16987323	-	CHG	0.8333333333333334
Chr1	16987388	-	CHG	0.2857142857142857
Chr1	16987430	+	CHG	0.5
Chr1	16987432	-	CHG	0.8333333333333334
Chr1	16987440	+	CHG	0.75
Chr1	16987465	+	CHG	1.0
Chr1	16987467	-	CHG	0.8333333333333334
Chr1	16987480	+	CHG	0.75
Chr1	16987482	-	CHG	0.7142857142857143
Chr1	16987488	+	CHG	0.6363636363636364
Chr1	16987490	-	CHG	0.8333333333333334
Chr1	16987502	+	CHG	0.7142857142857143
Chr1	16987504	-	CHG	0.8571428571428571
Chr1	16987549	+	CHG	0.3333333333333333
Chr1	16987551	-	CHG	0.5555555555555556
Chr1	16987593	-	CHG	0.6666666666666666
Chr1	16987826	+	CHG	0.45454545454545453
Chr1	16987837	+	CHG	1.0
Chr1	16987848	+	CHG	1.0
Chr1	16987867	+	CHG	0.6666666666666666
Chr1	16987869	-	CHG	0.8
Chr1	16988127	+	CHG	0.2
Chr1	16988129	-	CHG	0.4
Chr1	16988160	-	CHG	0.25
Chr1	16988237	+	CHG	0.23076923076923078
Chr1	16988285	+	CHG	0.5454545454545454
Chr1	16988287	-	CHG	0.25
Chr1	16988302	+	CHG	0.4
Chr1	16988304	-	CHG	0.375
Chr1	16988331	-	CHG	0.2222222222222222
Chr1	16988579	+	CHG	0.2857142857142857
Chr1	16988581	-	CHG	0.6
Chr1	16988783	+	CHG	0.5
Chr1	16988785	-	CHG	0.75
Chr1	16988980	-	CHG	0.375
Chr1	16989172	-	CHG	1.0
Chr1	16989209	-	CHG	0.5
Chr1	16989397	-	CHG	0.3333333333333333
Chr1	16989487	-	CHG	0.8333333333333334
Chr1	16989508	-	CHG	0.8
Chr1	16989656	-	CHG	0.3333333333333333
Chr1	16989677	-	CHG	0.5714285714285714
Chr1	16989722	+	CHG	0.2222222222222222
Chr1	16989925	-	CHG	0.4
Chr1	16994752	+	CHG	0.2222222222222222
Chr1	16996497	-	CHG	0.18181818181818182
Chr1	16996759	+	CHG	0.3333333333333333
Chr1	16996761	-	CHG	0.3333333333333333
Chr1	16996767	+	CHG	0.2222222222222222
Chr1	16996827	-	CHG	0.2
Chr1	16996908	+	CHG	0.2857142857142857
Chr1	16996910	-	CHG	0.17647058823529413
Chr1	16997445	+	CHG	0.13333333333333333
Chr1	16997519	-	CHG	0.4
Chr1	16997787	-	CHG	0.38461538461538464
Chr1	16998171	+	CHG	0.6
Chr1	16998299	+	CHG	0.5
Chr1	16998301	-	CHG	0.375
Chr1	16998319	+	CHG	0.5
Chr1	16998321	-	CHG	0.6
Chr1	16998357	+	CHG	0.18181818181818182
Chr1	16998409	+	CHG	0.16666666666666666
Chr1	16998419	+	CHG	0.25
Chr1	16998424	-	CHG	0.14285714285714285
Chr1	16998432	-	CHG	0.13333333333333333
Chr1	16998504	+	CHG	0.375
Chr1	16998506	-	CHG	0.25
Chr1	16999073	+	CHG	0.7142857142857143
Chr1	16999075	-	CHG	0.6
Chr1	16999205	+	CHG	0.2
Chr1	16999213	-	CHG	0.6
Chr1	17004193	+	CHG	0.2727272727272727
Chr1	17004195	-	CHG	0.3076923076923077
Chr1	17004204	-	CHG	0.14285714285714285
Chr1	17004283	-	CHG	0.36363636363636365
Chr1	17004288	-	CHG	0.36363636363636365
Chr1	17004326	-	CHG	0.42857142857142855
Chr1	17004357	-	CHG	0.625
Chr1	17004387	-	CHG	0.4
Chr1	17004409	-	CHG	0.2857142857142857
Chr1	17004439	-	CHG	0.2857142857142857
Chr1	17004450	+	CHG	0.6
Chr1	17004452	-	CHG	0.42857142857142855
Chr1	17004465	-	CHG	0.625
Chr1	17004481	-	CHG	0.25
Chr1	17004497	+	CHG	0.5
Chr1	17004727	-	CHG	0.3333333333333333
Chr1	17004819	-	CHG	0.5
Chr1	17004835	-	CHG	0.5454545454545454
Chr1	17004885	+	CHG	0.6
Chr1	17004895	-	CHG	0.5
Chr1	17004912	+	CHG	0.625
Chr1	17004914	-	CHG	1.0
Chr1	17004996	+	CHG	0.2
Chr1	17005087	+	CHG	0.25
Chr1	17005089	-	CHG	0.4444444444444444
Chr1	17005404	-	CHG	0.5555555555555556
Chr1	17005431	+	CHG	0.2857142857142857
Chr1	17005433	-	CHG	0.3333333333333333
Chr1	17005477	-	CHG	0.15384615384615385
Chr1	17005595	+	CHG	0.8
Chr1	17005659	-	CHG	0.42857142857142855
Chr1	17005727	+	CHG	0.42857142857142855
Chr1	17005729	-	CHG	0.8888888888888888
Chr1	17005794	-	CHG	0.36363636363636365
Chr1	17005997	-	CHG	0.2222222222222222
Chr1	17006174	-	CHG	0.2857142857142857
Chr1	17006304	+	CHG	0.4444444444444444
Chr1	17006306	-	CHG	0.25
Chr1	17006309	+	CHG	0.3333333333333333
Chr1	17006311	-	CHG	0.375
Chr1	17006339	-	CHG	0.11764705882352941
Chr1	17006474	+	CHG	0.5555555555555556
Chr1	17006476	-	CHG	0.38461538461538464
Chr1	17006598	-	CHG	0.4
Chr1	17006832	+	CHG	0.6
Chr1	17006834	-	CHG	0.6153846153846154
Chr1	17007025	+	CHG	0.4375
Chr1	17007027	-	CHG	0.18181818181818182
Chr1	17007388	+	CHG	0.2
Chr1	17008307	+	CHG	0.1875
Chr1	17008527	+	CHG	0.375
Chr1	17012010	+	CHG	0.2222222222222222
Chr1	17012015	+	CHG	0.3333333333333333
Chr1	17012017	-	CHG	0.38461538461538464
Chr1	17015799	+	CHG	0.2727272727272727
Chr1	17015829	+	CHG	0.18181818181818182
Chr1	17015831	-	CHG	0.45454545454545453
Chr1	17015844	+	CHG	0.3
Chr1	17015846	-	CHG	0.5
Chr1	17015847	+	CHG	0.6363636363636364
Chr1	17015849	-	CHG	0.7142857142857143
Chr1	17015869	+	CHG	0.45454545454545453
Chr1	17015871	-	CHG	0.5
Chr1	17015876	-	CHG	0.42857142857142855
Chr1	17015895	+	CHG	0.5454545454545454
Chr1	17015897	-	CHG	0.5333333333333333
Chr1	17015903	-	CHG	0.4
Chr1	17016138	-	CHG	0.2
Chr1	17016238	-	CHG	0.25
Chr1	17016561	-	CHG	0.25
Chr1	17016791	+	CHG	0.75
Chr1	17016793	-	CHG	0.375
Chr1	17016834	+	CHG	0.375
Chr1	17016836	-	CHG	0.375
Chr1	17016956	+	CHG	0.7777777777777778
Chr1	17016958	-	CHG	0.7
Chr1	17017046	+	CHG	0.6
Chr1	17017048	-	CHG	0.7272727272727273
Chr1	17017051	+	CHG	1.0
Chr1	17017053	-	CHG	1.0
Chr1	17017126	-	CHG	0.2222222222222222
Chr1	17017146	-	CHG	0.8571428571428571
Chr1	17017149	-	CHG	0.5714285714285714
Chr1	17017193	+	CHG	0.8333333333333334
Chr1	17017195	-	CHG	0.5714285714285714
Chr1	17017308	+	CHG	0.2857142857142857
Chr1	17017310	-	CHG	0.7777777777777778
Chr1	17017349	+	CHG	1.0
Chr1	17017351	-	CHG	0.875
Chr1	17017354	+	CHG	0.6666666666666666
Chr1	17017356	-	CHG	0.2857142857142857
Chr1	17017366	+	CHG	0.3333333333333333
Chr1	17017372	+	CHG	0.5
Chr1	17017505	+	CHG	0.5714285714285714
Chr1	17017512	+	CHG	1.0
Chr1	17017726	-	CHG	0.3333333333333333
Chr1	17017768	+	CHG	0.5
Chr1	17017795	-	CHG	0.6
Chr1	17017798	+	CHG	0.3333333333333333
Chr1	17017817	-	CHG	0.8
Chr1	17018012	+	CHG	0.625
Chr1	17018075	+	CHG	0.2857142857142857
Chr1	17018077	-	CHG	0.8333333333333334
Chr1	17018114	+	CHG	1.0
Chr1	17018116	-	CHG	0.7142857142857143
Chr1	17018143	-	CHG	0.5714285714285714
Chr1	17018374	+	CHG	0.8888888888888888
Chr1	17018380	+	CHG	0.4444444444444444
Chr1	17018449	+	CHG	0.625
Chr1	17018457	+	CHG	0.5
Chr1	17018488	+	CHG	0.375
Chr1	17018497	+	CHG	0.5
Chr1	17018499	-	CHG	0.8571428571428571
Chr1	17018657	+	CHG	0.25
Chr1	17018659	-	CHG	0.3333333333333333
Chr1	17018660	+	CHG	0.25
Chr1	17018662	-	CHG	0.5555555555555556
Chr1	17019026	-	CHG	0.3
Chr1	17019150	+	CHG	0.5555555555555556
Chr1	17019152	-	CHG	0.25
Chr1	17019156	-	CHG	0.3
Chr1	17019248	+	CHG	0.6
Chr1	17019250	-	CHG	0.5833333333333334
Chr1	17019320	+	CHG	0.2857142857142857
Chr1	17019322	-	CHG	0.2222222222222222
Chr1	17019361	+	CHG	0.4
Chr1	17019368	-	CHG	0.25
Chr1	17019429	+	CHG	0.25
Chr1	17019431	-	CHG	0.2
Chr1	17019753	+	CHG	1.0
Chr1	17019755	-	CHG	0.7777777777777778
Chr1	17019805	+	CHG	0.6
Chr1	17019807	-	CHG	0.7
Chr1	17019840	-	CHG	0.25
Chr1	17019916	+	CHG	0.8
Chr1	17019918	-	CHG	0.6
Chr1	17019993	+	CHG	0.6
Chr1	17020167	-	CHG	0.6
Chr1	17020247	+	CHG	0.625
Chr1	17020268	+	CHG	0.375
Chr1	17020270	-	CHG	0.4
Chr1	17020285	-	CHG	0.8
Chr1	17020322	+	CHG	0.8181818181818182
Chr1	17020338	+	CHG	0.7272727272727273
Chr1	17020349	+	CHG	0.5833333333333334
Chr1	17020462	+	CHG	0.2857142857142857
Chr1	17020504	+	CHG	0.8571428571428571
Chr1	17020506	-	CHG	0.625
Chr1	17020604	-	CHG	0.3333333333333333
Chr1	17020608	-	CHG	0.375
Chr1	17020624	+	CHG	0.4
Chr1	17020682	-	CHG	0.2857142857142857
Chr1	17020694	+	CHG	0.5384615384615384
Chr1	17020696	-	CHG	0.7142857142857143
Chr1	17020701	+	CHG	0.7692307692307693
Chr1	17020703	-	CHG	1.0
Chr1	17020775	-	CHG	0.5714285714285714
Chr1	17020792	+	CHG	0.375
Chr1	17020794	-	CHG	0.42857142857142855
Chr1	17020820	+	CHG	0.375
Chr1	17020822	-	CHG	0.16666666666666666
Chr1	17020827	+	CHG	0.5384615384615384
Chr1	17020829	-	CHG	0.4166666666666667
Chr1	17021929	-	CHG	0.6666666666666666
Chr1	17021975	-	CHG	0.3333333333333333
Chr1	17023077	+	CHG	0.45454545454545453
Chr1	17023079	-	CHG	0.4
Chr1	17023316	-	CHG	0.3333333333333333
Chr1	17023403	-	CHG	0.4166666666666667
Chr1	17023413	-	CHG	0.6153846153846154
Chr1	17023423	+	CHG	0.4
Chr1	17023425	-	CHG	0.16666666666666666
Chr1	17023508	-	CHG	0.8888888888888888
Chr1	17023582	-	CHG	0.4
Chr1	17023586	-	CHG	0.6
Chr1	17023638	-	CHG	0.5
Chr1	17023642	-	CHG	0.7142857142857143
Chr1	17023701	-	CHG	1.0
Chr1	17023744	-	CHG	0.3333333333333333
Chr1	17023785	-	CHG	0.2222222222222222
Chr1	17023811	-	CHG	0.625
Chr1	17023816	-	CHG	0.625
Chr1	17023866	-	CHG	0.4166666666666667
Chr1	17023872	-	CHG	0.5
Chr1	17023935	-	CHG	0.2222222222222222
Chr1	17024055	-	CHG	0.6666666666666666
Chr1	17024114	-	CHG	0.8333333333333334
Chr1	17024153	-	CHG	0.8571428571428571
Chr1	17024164	-	CHG	0.6666666666666666
Chr1	17024183	-	CHG	0.6666666666666666
Chr1	17024231	-	CHG	0.3333333333333333
Chr1	17024239	-	CHG	0.8333333333333334
Chr1	17024630	+	CHG	0.6
Chr1	17024645	+	CHG	0.6
Chr1	17024713	+	CHG	1.0
Chr1	17024715	-	CHG	0.6
Chr1	17024729	+	CHG	0.8
Chr1	17024731	-	CHG	0.6
Chr1	17024735	+	CHG	0.6
Chr1	17024737	-	CHG	0.4
Chr1	17024741	+	CHG	0.8333333333333334
Chr1	17024743	-	CHG	0.8
Chr1	17024752	+	CHG	0.6
Chr1	17024759	+	CHG	0.6666666666666666
Chr1	17024761	-	CHG	0.4
Chr1	17024765	+	CHG	0.6666666666666666
Chr1	17024767	-	CHG	0.6
Chr1	17024783	+	CHG	0.8
Chr1	17024785	-	CHG	1.0
Chr1	17024790	+	CHG	1.0
Chr1	17024792	-	CHG	0.6
Chr1	17024796	+	CHG	1.0
Chr1	17024798	-	CHG	1.0
Chr1	17024806	+	CHG	0.6666666666666666
Chr1	17024808	-	CHG	0.8
Chr1	17024820	+	CHG	0.8333333333333334
Chr1	17024822	-	CHG	0.8
Chr1	17024826	+	CHG	1.0
Chr1	17024828	-	CHG	0.8
Chr1	17024845	+	CHG	0.5
Chr1	17024848	-	CHG	0.6
Chr1	17024864	+	CHG	0.4
Chr1	17024866	-	CHG	0.8
Chr1	17024873	+	CHG	0.4
Chr1	17024875	-	CHG	0.6
Chr1	17024878	+	CHG	0.5
Chr1	17024880	-	CHG	0.6666666666666666
Chr1	17024884	+	CHG	0.8333333333333334
Chr1	17024886	-	CHG	0.8333333333333334
Chr1	17024914	-	CHG	0.8571428571428571
Chr1	17024923	+	CHG	0.7142857142857143
Chr1	17024925	-	CHG	0.7142857142857143
Chr1	17024945	+	CHG	0.8571428571428571
Chr1	17024947	-	CHG	0.7142857142857143
Chr1	17024976	+	CHG	0.625
Chr1	17024978	-	CHG	0.75
Chr1	17024991	+	CHG	0.75
Chr1	17024993	-	CHG	0.7142857142857143
Chr1	17025032	+	CHG	0.8
Chr1	17025034	-	CHG	0.75
Chr1	17025039	+	CHG	0.6
Chr1	17025041	-	CHG	0.875
Chr1	17025047	+	CHG	0.7
Chr1	17025049	-	CHG	0.8571428571428571
Chr1	17025052	+	CHG	0.7777777777777778
Chr1	17025054	-	CHG	0.7142857142857143
Chr1	17025080	+	CHG	0.8181818181818182
Chr1	17025082	-	CHG	0.5
Chr1	17025088	+	CHG	0.4
Chr1	17025093	-	CHG	0.2857142857142857
Chr1	17025120	+	CHG	0.5
Chr1	17025122	-	CHG	0.5
Chr1	17025126	+	CHG	0.4444444444444444
Chr1	17025128	-	CHG	0.42857142857142855
Chr1	17025147	+	CHG	0.375
Chr1	17025149	-	CHG	0.6666666666666666
Chr1	17025156	+	CHG	0.8571428571428571
Chr1	17025158	-	CHG	1.0
Chr1	17025167	-	CHG	0.8
Chr1	17025178	+	CHG	0.8333333333333334
Chr1	17025194	+	CHG	0.6666666666666666
Chr1	17025212	+	CHG	0.625
Chr1	17025214	-	CHG	0.6
Chr1	17025323	+	CHG	0.6666666666666666
Chr1	17025325	-	CHG	0.6666666666666666
Chr1	17025347	+	CHG	0.8
Chr1	17025349	-	CHG	0.8333333333333334
Chr1	17025354	-	CHG	0.5
Chr1	17025361	-	CHG	0.7142857142857143
Chr1	17025368	-	CHG	0.5714285714285714
Chr1	17025386	-	CHG	0.5714285714285714
Chr1	17025412	+	CHG	1.0
Chr1	17025414	-	CHG	0.5714285714285714
Chr1	17025415	+	CHG	0.6
Chr1	17025417	-	CHG	0.5
Chr1	17025437	+	CHG	0.6666666666666666
Chr1	17025439	-	CHG	0.7142857142857143
Chr1	17025445	+	CHG	0.3333333333333333
Chr1	17025448	+	CHG	0.6
Chr1	17025450	-	CHG	0.8571428571428571
Chr1	17025541	+	CHG	0.6
Chr1	17025642	+	CHG	0.5
Chr1	17025692	+	CHG	0.6666666666666666
Chr1	17025694	-	CHG	0.8
Chr1	17025700	-	CHG	0.6
Chr1	17025703	+	CHG	0.8571428571428571
Chr1	17025705	-	CHG	1.0
Chr1	17025710	+	CHG	0.875
Chr1	17025712	-	CHG	1.0
Chr1	17025715	+	CHG	0.875
Chr1	17025717	-	CHG	1.0
Chr1	17025743	+	CHG	0.5714285714285714
Chr1	17025745	-	CHG	0.8333333333333334
Chr1	17025782	-	CHG	0.2857142857142857
Chr1	17025789	+	CHG	0.2857142857142857
Chr1	17025791	-	CHG	0.3333333333333333
Chr1	17025800	+	CHG	0.3333333333333333
Chr1	17025802	-	CHG	0.5
Chr1	17025817	+	CHG	0.3333333333333333
Chr1	17025819	-	CHG	0.42857142857142855
Chr1	17025851	+	CHG	0.42857142857142855
Chr1	17025853	-	CHG	0.75
Chr1	17025867	+	CHG	0.8
Chr1	17025869	-	CHG	0.75
Chr1	17025883	-	CHG	0.5714285714285714
Chr1	17025920	+	CHG	0.4
Chr1	17025931	-	CHG	0.42857142857142855
Chr1	17025946	-	CHG	0.42857142857142855
Chr1	17025949	-	CHG	0.375
Chr1	17025955	-	CHG	0.5
Chr1	17025967	-	CHG	0.4444444444444444
Chr1	17025989	-	CHG	0.75
Chr1	17026017	-	CHG	0.7142857142857143
Chr1	17026056	+	CHG	0.6666666666666666
Chr1	17026058	-	CHG	0.5
Chr1	17026067	+	CHG	0.3333333333333333
Chr1	17026069	-	CHG	0.5
Chr1	17026079	+	CHG	0.3333333333333333
Chr1	17026081	-	CHG	1.0
Chr1	17026181	+	CHG	1.0
Chr1	17026190	+	CHG	0.4
Chr1	17026195	+	CHG	0.6
Chr1	17026279	-	CHG	0.42857142857142855
Chr1	17026280	+	CHG	1.0
Chr1	17026289	+	CHG	0.6
Chr1	17026291	-	CHG	0.625
Chr1	17026371	-	CHG	0.4
Chr1	17026378	-	CHG	0.6
Chr1	17026489	-	CHG	0.6666666666666666
Chr1	17026515	-	CHG	0.8333333333333334
Chr1	17026531	-	CHG	0.8571428571428571
Chr1	17026551	-	CHG	0.6666666666666666
Chr1	17026695	+	CHG	0.4
Chr1	17026711	+	CHG	0.6666666666666666
Chr1	17026763	+	CHG	0.6666666666666666
Chr1	17026765	-	CHG	0.6
Chr1	17026793	-	CHG	0.5
Chr1	17026806	+	CHG	1.0
Chr1	17026808	-	CHG	0.6
Chr1	17026869	+	CHG	0.6
Chr1	17026871	-	CHG	0.625
Chr1	17026899	+	CHG	0.6
Chr1	17026901	-	CHG	0.375
Chr1	17026930	-	CHG	0.6
Chr1	17026941	-	CHG	0.6363636363636364
Chr1	17026970	-	CHG	0.45454545454545453
Chr1	17027023	-	CHG	0.7142857142857143
Chr1	17027044	-	CHG	0.875
Chr1	17027070	-	CHG	0.3333333333333333
Chr1	17027099	+	CHG	0.6
Chr1	17027110	+	CHG	0.4
Chr1	17027146	+	CHG	0.8
Chr1	17027155	+	CHG	0.6
Chr1	17027275	-	CHG	0.6
Chr1	17027291	-	CHG	0.4
Chr1	17027326	+	CHG	0.6666666666666666
Chr1	17027328	-	CHG	0.7142857142857143
Chr1	17027362	+	CHG	0.7777777777777778
Chr1	17027364	-	CHG	0.5714285714285714
Chr1	17027388	+	CHG	0.7272727272727273
Chr1	17027390	-	CHG	1.0
Chr1	17027440	+	CHG	0.75
Chr1	17027442	-	CHG	0.625
Chr1	17027480	+	CHG	0.8571428571428571
Chr1	17027482	-	CHG	1.0
Chr1	17027498	+	CHG	0.6666666666666666
Chr1	17027500	-	CHG	0.8
Chr1	17027550	+	CHG	0.4
Chr1	17027586	+	CHG	0.5
Chr1	17027588	-	CHG	0.3333333333333333
Chr1	17027603	+	CHG	0.5714285714285714
Chr1	17027605	-	CHG	0.6666666666666666
Chr1	17027655	+	CHG	0.6666666666666666
Chr1	17027657	-	CHG	0.8571428571428571
Chr1	17027674	+	CHG	0.4
Chr1	17027676	-	CHG	0.5714285714285714
Chr1	17027679	-	CHG	0.42857142857142855
Chr1	17027683	+	CHG	0.8
Chr1	17027685	-	CHG	0.75
Chr1	17027687	+	CHG	0.8
Chr1	17027689	-	CHG	0.75
Chr1	17027720	-	CHG	0.8
Chr1	17027753	-	CHG	0.6
Chr1	17027762	-	CHG	0.8
Chr1	17027771	-	CHG	0.8
Chr1	17027779	-	CHG	0.8
Chr1	17027872	-	CHG	0.6
Chr1	17027877	-	CHG	0.8
Chr1	17028018	+	CHG	0.5714285714285714
Chr1	17028020	-	CHG	0.6
Chr1	17028068	-	CHG	0.6
Chr1	17028074	-	CHG	0.6
Chr1	17028229	+	CHG	0.4
Chr1	17028231	-	CHG	0.5
Chr1	17028240	+	CHG	0.4
Chr1	17028242	-	CHG	0.6666666666666666
Chr1	17028247	-	CHG	0.42857142857142855
Chr1	17028262	+	CHG	0.3333333333333333
Chr1	17028315	-	CHG	0.4
Chr1	17028340	+	CHG	0.6666666666666666
Chr1	17028342	-	CHG	0.6666666666666666
Chr1	17028419	+	CHG	0.4
Chr1	17028451	+	CHG	0.8
Chr1	17028463	+	CHG	0.4
Chr1	17028467	+	CHG	0.6
Chr1	17028486	+	CHG	0.6
Chr1	17028744	-	CHG	0.3333333333333333
Chr1	17028751	-	CHG	1.0
Chr1	17028896	-	CHG	1.0
Chr1	17028900	-	CHG	0.8
Chr1	17028927	-	CHG	0.8
Chr1	17029288	+	CHG	0.8
Chr1	17029290	-	CHG	0.6666666666666666
Chr1	17029337	-	CHG	0.6666666666666666
Chr1	17029348	-	CHG	0.6666666666666666
Chr1	17029402	-	CHG	0.25
Chr1	17029508	+	CHG	1.0
Chr1	17029510	-	CHG	1.0
Chr1	17029548	+	CHG	0.2857142857142857
Chr1	17029561	+	CHG	0.5555555555555556
Chr1	17029564	-	CHG	0.3333333333333333
Chr1	17029607	-	CHG	0.6666666666666666
Chr1	17029662	+	CHG	0.6
Chr1	17029664	-	CHG	0.6666666666666666
Chr1	17029681	-	CHG	0.625
Chr1	17029774	-	CHG	0.6666666666666666
Chr1	17029792	+	CHG	0.7142857142857143
Chr1	17029794	-	CHG	0.7142857142857143
Chr1	17029816	+	CHG	1.0
Chr1	17029889	+	CHG	0.3333333333333333
Chr1	17029920	+	CHG	0.5714285714285714
Chr1	17029952	+	CHG	0.75
Chr1	17029979	+	CHG	0.8888888888888888
Chr1	17030041	+	CHG	0.5
Chr1	17030116	-	CHG	0.6
Chr1	17030217	+	CHG	1.0
Chr1	17030439	-	CHG	0.8
Chr1	17030569	-	CHG	0.375
Chr1	17030579	-	CHG	0.625
Chr1	17030603	+	CHG	0.625
Chr1	17030605	-	CHG	0.4
Chr1	17030614	+	CHG	0.875
Chr1	17030616	-	CHG	0.6666666666666666
Chr1	17030724	+	CHG	0.7777777777777778
Chr1	17030726	-	CHG	0.42857142857142855
Chr1	17030744	+	CHG	0.7
Chr1	17030746	-	CHG	0.8888888888888888
Chr1	17030751	+	CHG	0.7
Chr1	17030753	-	CHG	0.5555555555555556
Chr1	17030770	+	CHG	0.6153846153846154
Chr1	17030772	-	CHG	0.875
Chr1	17030789	+	CHG	0.6923076923076923
Chr1	17030791	-	CHG	0.5714285714285714
Chr1	17031110	+	CHG	0.2
Chr1	17031112	-	CHG	0.15384615384615385
